#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];outputMpIp (float64)[1];outputMpR (float64)[1];outputMpZ (float64)[1];outputEpR (float64)[1];outputEpZ (float64)[1];outputFusedR (float64)[1];outputFusedZ (float64)[1]
0.010002;0.006802;0.006019;0.006086;0.004141;0.008585;0.009834;0.011157;0.011363;0.009781;0.003190;0.007765;0.008136;3.930930;31.376200;-2.937662;5.569053;3617.580984;0.450687;-0.000043;0.438402;-0.004676;0.445193;0.002977
0.010102;0.006776;0.005923;0.006071;0.004106;0.008628;0.009938;0.011304;0.011512;0.009849;0.003194;0.007751;0.008044;0.158205;40.417000;-9.182304;9.463848;3626.822131;0.450092;-0.000122;0.441024;-0.005417;0.445633;0.002745
0.010202;0.006851;0.005964;0.006089;0.004081;0.008638;0.009932;0.011266;0.011503;0.009968;0.003165;0.007841;0.008066;-2.630331;38.311298;1.700997;-4.673381;3637.250991;0.450260;0.000059;0.447154;-0.001320;0.447673;0.004241
0.010302;0.006760;0.005861;0.006004;0.004046;0.008689;0.010030;0.011329;0.011451;0.009888;0.003161;0.007724;0.007999;11.876920;24.872160;3.211613;-2.254869;3620.931259;0.449826;-0.000214;0.439074;-0.005215;0.444838;0.002742
0.010402;0.006837;0.005815;0.006090;0.004018;0.008706;0.010046;0.011320;0.011455;0.009875;0.003132;0.007804;0.007915;-8.234106;43.636600;-1.892438;2.734741;3623.571709;0.449889;-0.000260;0.446093;-0.000718;0.447066;0.004209
0.010502;0.006907;0.005902;0.006092;0.004005;0.008675;0.009981;0.011227;0.011414;0.009893;0.003129;0.007872;0.008004;12.792450;19.806250;-1.510969;9.917796;3627.138987;0.450305;-0.000024;0.430290;-0.006904;0.442315;0.002410
0.010602;0.006904;0.005950;0.006095;0.004055;0.008724;0.010033;0.011243;0.011407;0.009859;0.003186;0.007808;0.008089;1.947293;37.285149;-3.853187;3.158171;3636.837395;0.450395;-0.000148;0.442641;-0.004356;0.446361;0.003067
0.010702;0.006893;0.005875;0.006078;0.004077;0.008671;0.009990;0.011174;0.011459;0.009864;0.003132;0.007803;0.008009;6.776687;36.117851;4.127138;-10.738730;3624.158785;0.450271;-0.000138;0.449127;-0.003412;0.448327;0.003403
0.010802;0.006855;0.005862;0.006034;0.004102;0.008654;0.009973;0.011151;0.011462;0.009880;0.003123;0.007732;0.008000;10.373940;29.712990;1.163126;-3.219985;3616.350323;0.450168;-0.000177;0.442032;-0.005378;0.446001;0.002720
0.010902;0.006758;0.005824;0.006011;0.004151;0.008719;0.010106;0.011313;0.011571;0.009840;0.003119;0.007613;0.007939;-5.807965;42.862221;0.583294;-0.843435;3621.806915;0.449636;-0.000585;0.447522;-0.000703;0.447424;0.003912
0.011002;0.006770;0.005835;0.006009;0.004169;0.008735;0.010114;0.011282;0.011523;0.009891;0.003126;0.007616;0.007977;3.984336;36.941830;6.042110;-9.704952;3624.923493;0.449729;-0.000553;0.449020;-0.002002;0.447971;0.003507
0.011103;0.006821;0.005911;0.006013;0.004131;0.008717;0.010045;0.011207;0.011391;0.009796;0.003156;0.007651;0.008112;10.335790;20.859110;2.765295;7.972306;3621.238391;0.450251;-0.000381;0.431818;-0.004887;0.442841;0.002645
0.011203;0.006836;0.005876;0.006016;0.004083;0.008693;0.010012;0.011205;0.011367;0.009821;0.003155;0.007690;0.008082;5.571246;25.745720;-0.248308;12.237130;3616.726494;0.450231;-0.000250;0.432135;-0.004362;0.442887;0.002922
0.011303;0.006787;0.005817;0.006000;0.004036;0.008675;0.009990;0.011257;0.011420;0.009731;0.003142;0.007661;0.008016;9.759771;29.148420;-2.121319;5.534721;3604.911548;0.449987;-0.000311;0.437284;-0.006179;0.444339;0.002298
0.011403;0.006718;0.005714;0.005938;0.003994;0.008703;0.010058;0.011315;0.011395;0.009793;0.003118;0.007613;0.007930;3.904227;26.512470;-0.366563;9.063306;3595.406617;0.449526;-0.000403;0.434143;-0.003898;0.442993;0.002968
0.011503;0.006941;0.005795;0.006041;0.003968;0.008564;0.009807;0.011071;0.011379;0.009830;0.003087;0.007892;0.007998;2.103695;33.062290;1.357675;-1.427082;3598.729839;0.450477;0.000280;0.442826;-0.002842;0.446359;0.003903
0.011603;0.006838;0.005743;0.005991;0.004001;0.008612;0.009941;0.011257;0.011530;0.009948;0.003077;0.007751;0.007938;8.050792;32.272652;1.823067;-5.005259;3608.625612;0.449737;0.000013;0.444246;-0.004484;0.446366;0.003232
0.011703;0.006764;0.005724;0.005915;0.004024;0.008601;0.009913;0.011241;0.011454;0.009891;0.003078;0.007655;0.007926;0.669373;40.836620;-0.870102;2.978881;3591.376730;0.449650;-0.000097;0.444542;-0.003080;0.446423;0.003514
0.011803;0.006751;0.005695;0.005884;0.004036;0.008529;0.009820;0.011133;0.011405;0.009771;0.003077;0.007611;0.007930;1.840482;38.799580;-2.670634;2.139650;3570.290108;0.449825;-0.000058;0.443932;-0.003970;0.446337;0.003181
0.011903;0.006781;0.005792;0.005907;0.004086;0.008542;0.009807;0.011147;0.011470;0.009746;0.003107;0.007622;0.008031;-1.623254;39.665508;-5.268436;2.776702;3585.632434;0.450052;-0.000035;0.444048;-0.003711;0.446560;0.003272
0.012003;0.006723;0.005778;0.005888;0.004116;0.008618;0.009935;0.011278;0.011518;0.009780;0.003097;0.007557;0.008011;7.776134;24.105400;0.720622;9.452404;3595.768100;0.449675;-0.000315;0.432718;-0.004732;0.442662;0.002751
0.012103;0.006804;0.005798;0.005905;0.004070;0.008552;0.009827;0.011133;0.011462;0.009800;0.003066;0.007656;0.007997;5.880235;36.621391;-1.289717;-5.844490;3586.895714;0.450042;-0.000030;0.446890;-0.004767;0.447459;0.002961
0.012203;0.006841;0.005732;0.005932;0.004029;0.008555;0.009848;0.011105;0.011449;0.009838;0.003071;0.007715;0.007951;0.871552;41.141800;3.158207;-7.030857;3586.707562;0.450000;0.000061;0.449798;-0.001933;0.448370;0.003991
0.012303;0.006791;0.005671;0.005911;0.003992;0.008578;0.009896;0.011139;0.011447;0.009844;0.003052;0.007650;0.007880;9.744513;30.777290;-4.055366;4.775599;3578.372555;0.449693;-0.000080;0.438501;-0.006754;0.444460;0.002322
0.012403;0.006867;0.005735;0.005958;0.003974;0.008632;0.009947;0.011135;0.011441;0.009827;0.003073;0.007737;0.007937;2.698786;40.489479;-1.411787;0.499335;3594.366434;0.449953;-0.000049;0.445628;-0.003850;0.446964;0.003304
0.012503;0.006859;0.005673;0.005922;0.003944;0.008578;0.009875;0.011085;0.011446;0.009895;0.003031;0.007750;0.007868;9.572852;34.637749;-1.789441;-5.321877;3581.311140;0.449824;0.000110;0.445613;-0.006023;0.446853;0.002738
0.012603;0.006837;0.005734;0.005945;0.003996;0.008589;0.009870;0.011057;0.011356;0.009700;0.003054;0.007685;0.007949;4.495504;34.279171;-2.361645;2.570709;3575.319063;0.450162;-0.000125;0.441409;-0.004673;0.445729;0.002927
0.012703;0.006911;0.005813;0.005975;0.004053;0.008659;0.009988;0.011234;0.011606;0.010004;0.003092;0.007803;0.007998;3.152734;33.314060;4.146211;-1.282124;3628.366890;0.449871;0.000069;0.442880;-0.002320;0.446060;0.003951
0.012803;0.006758;0.005695;0.005855;0.004060;0.008591;0.009896;0.011170;0.011488;0.009827;0.003040;0.007611;0.007931;4.407766;35.744011;4.111879;-5.588906;3581.100312;0.449640;-0.000157;0.446313;-0.002707;0.447017;0.003564
0.012903;0.006780;0.005730;0.005843;0.004082;0.008532;0.009812;0.011118;0.011492;0.009844;0.003066;0.007665;0.007994;7.181044;36.079700;-0.286455;-7.030857;3582.585717;0.449863;0.000095;0.447218;-0.004856;0.447465;0.003018
0.013003;0.006708;0.005766;0.005829;0.004107;0.008607;0.009929;0.011290;0.011523;0.009814;0.003086;0.007529;0.008029;6.322739;26.256889;-4.272802;7.148334;3592.679865;0.449567;-0.000253;0.434988;-0.005793;0.443334;0.002438
0.013103;0.006730;0.005771;0.005836;0.004072;0.008599;0.009914;0.011317;0.011570;0.009824;0.003100;0.007581;0.008042;6.067155;29.236160;-1.701704;4.348353;3598.027397;0.449564;-0.000113;0.437933;-0.004946;0.444272;0.002827
0.013203;0.006827;0.005723;0.005873;0.004027;0.008534;0.009782;0.011135;0.011474;0.009851;0.003042;0.007718;0.007982;0.589265;37.658989;2.280829;-5.836860;3582.958572;0.449940;0.000177;0.447415;-0.002111;0.447542;0.004017
0.013303;0.006760;0.005664;0.005843;0.004000;0.008617;0.009951;0.011384;0.011611;0.009787;0.003079;0.007631;0.007942;2.176174;40.771770;-7.107115;1.838289;3594.657606;0.449297;-0.000132;0.445090;-0.005400;0.446400;0.002729
0.013403;0.006873;0.005669;0.005876;0.003921;0.008469;0.009697;0.011061;0.011453;0.009769;0.003036;0.007770;0.007952;7.596844;30.723890;-3.853187;6.267141;3566.502416;0.450066;0.000411;0.437713;-0.006049;0.444388;0.002893
0.013503;0.006881;0.005728;0.005923;0.003944;0.008551;0.009817;0.011246;0.011604;0.009799;0.003061;0.007782;0.007999;-3.336048;33.973999;0.125531;-0.179680;3597.232786;0.449862;0.000254;0.442654;-0.001581;0.445922;0.004316
0.013603;0.006900;0.005743;0.005949;0.004007;0.008610;0.009909;0.011308;0.011700;0.009912;0.003056;0.007789;0.007969;0.299349;36.571800;5.866635;-2.430345;3617.364720;0.449676;0.000121;0.445125;-0.000950;0.446609;0.004474
0.013703;0.006824;0.005716;0.005860;0.004023;0.008572;0.009848;0.011218;0.011583;0.009873;0.003057;0.007701;0.007983;-0.509365;39.627369;-3.631935;7.171222;3594.201428;0.449694;0.000127;0.441790;-0.003554;0.445564;0.003541
0.013803;0.006779;0.005750;0.005847;0.004059;0.008587;0.009875;0.011226;0.011513;0.009782;0.003043;0.007597;0.008017;4.075889;34.527130;-2.209057;-0.721365;3587.111807;0.449759;-0.000129;0.443212;-0.004502;0.446096;0.002988
0.013903;0.006759;0.005725;0.005792;0.004070;0.008517;0.009764;0.011075;0.011424;0.009790;0.003016;0.007576;0.007975;-1.367670;41.065498;-1.175277;-0.946432;3564.087737;0.449887;-0.000007;0.446659;-0.002561;0.447310;0.003658
0.014003;0.006688;0.005681;0.005766;0.004083;0.008543;0.009858;0.011228;0.011542;0.009679;0.003025;0.007469;0.007940;7.066603;29.842690;-3.746376;7.255145;3564.726501;0.449442;-0.000315;0.436761;-0.005858;0.443772;0.002334
0.014103;0.006721;0.005642;0.005754;0.004040;0.008572;0.009917;0.011197;0.011579;0.009882;0.003015;0.007554;0.007885;7.764690;34.202881;2.940770;-5.577462;3574.689678;0.449240;-0.000115;0.445522;-0.004064;0.446496;0.003127
0.014203;0.006777;0.005669;0.005808;0.004017;0.008556;0.009843;0.011077;0.011457;0.009786;0.002989;0.007616;0.007894;-4.110429;39.863880;2.029060;-4.326244;3564.190120;0.449707;-0.000083;0.447769;-0.000778;0.447528;0.004240
0.014303;0.006805;0.005677;0.005808;0.003960;0.008501;0.009810;0.011075;0.011474;0.009868;0.003008;0.007661;0.007924;-3.481006;43.213169;8.742908;-11.051540;3567.488861;0.449735;0.000205;0.452902;0.001045;0.449228;0.005078
0.014403;0.006816;0.005677;0.005865;0.003954;0.008570;0.009856;0.011093;0.011438;0.009753;0.002997;0.007679;0.007923;7.467145;36.796871;-6.622650;4.527644;3569.385364;0.449848;-0.000019;0.441694;-0.006840;0.445606;0.002335
0.014503;0.006841;0.005613;0.005812;0.003905;0.008459;0.009750;0.011105;0.011565;0.009827;0.003000;0.007771;0.007899;-4.274461;41.374489;0.404004;-3.849408;3566.515998;0.449670;0.000437;0.448295;-0.001216;0.447624;0.004543
0.014603;0.006845;0.005657;0.005804;0.003946;0.008455;0.009695;0.011043;0.011549;0.009826;0.002990;0.007764;0.007942;2.965815;40.489479;-1.530043;-2.483751;3565.249721;0.449867;0.000463;0.447148;-0.003965;0.447388;0.003657
0.014703;0.006844;0.005717;0.005819;0.004014;0.008549;0.009817;0.011207;0.011626;0.009965;0.003013;0.007763;0.007983;6.612655;33.356022;0.060682;-3.857038;3596.501686;0.449650;0.000312;0.444213;-0.004582;0.446318;0.003392
0.014803;0.006793;0.005684;0.005758;0.004021;0.008520;0.009808;0.011220;0.011630;0.009994;0.003012;0.007687;0.007971;4.983784;34.138031;4.500977;-2.960587;3587.971118;0.449440;0.000315;0.444155;-0.002763;0.446164;0.003950
0.014903;0.006750;0.005675;0.005743;0.004065;0.008513;0.009797;0.011249;0.011718;0.009907;0.003008;0.007616;0.007966;6.330369;37.449181;0.709178;-6.996525;3584.473183;0.449313;0.000164;0.447899;-0.004303;0.447311;0.003321
0.015003;0.006761;0.005680;0.005727;0.004068;0.008475;0.009752;0.011219;0.011709;0.009870;0.003021;0.007651;0.007981;-5.476087;44.845860;3.268833;-5.596535;3580.791873;0.449425;0.000282;0.450954;0.000002;0.448395;0.004783
0.015103;0.006833;0.005695;0.005763;0.004025;0.008443;0.009687;0.011122;0.011637;0.009883;0.003030;0.007740;0.008033;2.160916;38.219749;-0.328416;-3.643415;3579.924628;0.449794;0.000541;0.446583;-0.003364;0.447189;0.003887
0.015203;0.006809;0.005648;0.005770;0.003998;0.008489;0.009771;0.011238;0.011727;0.009842;0.003016;0.007701;0.007962;4.026298;38.307480;0.327710;-0.423820;3583.048542;0.449431;0.000322;0.444987;-0.003727;0.446420;0.003645
0.015303;0.006910;0.005698;0.005810;0.003966;0.008484;0.009739;0.011138;0.011675;0.009975;0.003008;0.007841;0.007988;7.970684;35.248100;-5.802492;-0.069054;3593.197507;0.449775;0.000622;0.443247;-0.006746;0.446051;0.002932
0.015403;0.006999;0.005748;0.005877;0.003961;0.008564;0.009870;0.011254;0.011768;0.010124;0.003059;0.007922;0.008004;-4.747482;43.365761;4.985442;-6.576910;3628.909288;0.449693;0.000652;0.450700;0.000298;0.448392;0.005299
0.015503;0.007020;0.005719;0.005862;0.003929;0.008518;0.009824;0.011171;0.011726;0.010123;0.003051;0.007957;0.008002;0.978363;39.249710;1.201273;-3.822706;3619.314252;0.449804;0.000820;0.447199;-0.002551;0.447344;0.004519
0.015603;0.007028;0.005759;0.005846;0.003976;0.008522;0.009851;0.011194;0.011770;0.010139;0.003079;0.007937;0.008029;9.515632;28.709730;-7.118559;10.062750;3628.213999;0.449796;0.000797;0.434753;-0.007603;0.443397;0.002869
0.015703;0.007003;0.005780;0.005820;0.004011;0.008517;0.009824;0.011131;0.011772;0.010063;0.003077;0.007904;0.008051;5.029560;29.682480;1.258493;7.144519;3621.277027;0.449899;0.000739;0.436736;-0.003748;0.444097;0.003998
0.015803;0.006973;0.005785;0.005795;0.004043;0.008516;0.009814;0.011085;0.011690;0.009975;0.003065;0.007815;0.008065;7.486218;31.215981;-6.100038;4.245357;3608.334801;0.449999;0.000567;0.438994;-0.006690;0.444900;0.002860
0.015904;0.006998;0.005836;0.005806;0.004107;0.008570;0.009912;0.011179;0.011820;0.010200;0.003100;0.007861;0.008094;9.446967;37.041012;-1.377455;-6.294623;3641.973622;0.449790;0.000630;0.447333;-0.005862;0.447462;0.003245
0.016004;0.006914;0.005776;0.005730;0.004088;0.008506;0.009811;0.011064;0.011686;0.010018;0.003051;0.007746;0.008048;8.493296;37.224110;4.565827;-6.870640;3601.225190;0.449842;0.000511;0.447720;-0.003795;0.447645;0.003709
0.016104;0.006957;0.005758;0.005727;0.004033;0.008451;0.009747;0.011031;0.011661;0.010038;0.003060;0.007825;0.008059;6.322739;36.518391;-1.358382;-3.246688;3597.697287;0.449965;0.000794;0.445514;-0.004920;0.446991;0.003559
0.016204;0.007006;0.005797;0.005763;0.003987;0.008433;0.009704;0.011008;0.011620;0.010056;0.003073;0.007891;0.008095;5.472064;34.355469;3.062840;-6.065742;3601.086871;0.450203;0.000975;0.445848;-0.003340;0.447239;0.004227
0.016304;0.007009;0.005712;0.005739;0.003933;0.008388;0.009648;0.010954;0.011656;0.010062;0.003047;0.007920;0.008015;2.546199;37.758171;4.806152;-5.424874;3587.361135;0.450061;0.001128;0.447255;-0.001941;0.447572;0.004822
0.016404;0.006993;0.005701;0.005722;0.003888;0.008333;0.009597;0.010984;0.011668;0.010042;0.003046;0.007943;0.008006;4.194144;37.575062;1.929878;-4.875559;3581.212462;0.450011;0.001272;0.446882;-0.003297;0.447398;0.004497
0.016504;0.007010;0.005688;0.005693;0.003843;0.008256;0.009473;0.010826;0.011548;0.009999;0.003025;0.007963;0.008001;12.018070;34.019779;-2.987253;-4.272839;3557.830878;0.450313;0.001495;0.444763;-0.007115;0.446879;0.003346
0.016604;0.007060;0.005793;0.005751;0.003902;0.008300;0.009517;0.010843;0.011541;0.009995;0.003075;0.007972;0.008095;-2.645590;43.949409;7.472618;-6.012336;3578.064202;0.450608;0.001412;0.450709;0.000414;0.449065;0.005758
0.016704;0.006962;0.005713;0.005677;0.003923;0.008303;0.009587;0.011011;0.011698;0.009973;0.003050;0.007835;0.008005;12.998440;33.939671;-13.710340;3.326017;3573.916908;0.449920;0.001146;0.440851;-0.010622;0.445397;0.001950
0.016804;0.006835;0.005594;0.005552;0.003931;0.008260;0.009548;0.010955;0.011696;0.009968;0.003010;0.007720;0.007873;8.592478;36.724388;-1.671186;-8.377441;3542.967757;0.449448;0.001070;0.448233;-0.005694;0.447516;0.003417
0.016904;0.006852;0.005701;0.005589;0.003976;0.008280;0.009581;0.010967;0.011622;0.010060;0.003054;0.007700;0.007985;6.246445;32.322239;-1.728406;-3.551863;3559.492919;0.449707;0.001076;0.443531;-0.005008;0.446142;0.003651
0.017004;0.006855;0.005611;0.005515;0.003952;0.008169;0.009437;0.010821;0.011672;0.009984;0.003022;0.007765;0.007924;3.759269;38.723289;-1.011245;-2.472306;3534.550963;0.449727;0.001385;0.446243;-0.004048;0.447034;0.004158
0.017104;0.006954;0.005703;0.005617;0.003944;0.008222;0.009480;0.010828;0.011706;0.009978;0.003061;0.007854;0.008012;-4.377458;42.679119;7.903678;-3.963849;3559.198919;0.450081;0.001419;0.449018;0.001062;0.448183;0.005936
0.017204;0.006955;0.005672;0.005593;0.003904;0.008254;0.009547;0.010831;0.011716;0.010065;0.003034;0.007844;0.007908;2.801783;39.753250;6.412135;-6.946934;3557.747503;0.449814;0.001361;0.449047;-0.001536;0.448019;0.005066
0.017304;0.006969;0.005643;0.005611;0.003868;0.008235;0.009512;0.010749;0.011649;0.010007;0.003012;0.007881;0.007897;0.352754;38.414299;4.901519;-4.116436;3546.525593;0.449985;0.001411;0.446923;-0.001255;0.447401;0.005196
0.017404;0.007044;0.005709;0.005722;0.003883;0.008340;0.009615;0.010833;0.011757;0.010028;0.003055;0.007969;0.007943;2.859003;39.081860;8.082968;-11.505480;3580.143434;0.450079;0.001312;0.451028;-0.001053;0.448801;0.005257
0.017504;0.007006;0.005706;0.005709;0.003882;0.008411;0.009719;0.010824;0.011531;0.010079;0.003027;0.007874;0.007912;-9.843904;40.718361;12.500380;-6.176367;3571.722269;0.450056;0.001005;0.449147;0.004078;0.448204;0.006683
0.017604;0.007038;0.005690;0.005641;0.003869;0.008247;0.009500;0.010628;0.011566;0.010058;0.003027;0.007988;0.007963;9.088387;36.728199;1.433969;-6.733312;3553.643797;0.450393;0.001604;0.447397;-0.004912;0.447833;0.004116
0.017704;0.006975;0.005689;0.005609;0.003898;0.008221;0.009454;0.010559;0.011467;0.009945;0.003012;0.007872;0.007977;6.967421;35.057369;0.190381;-2.659226;3532.698831;0.450507;0.001440;0.444470;-0.004649;0.446948;0.003999
0.017804;0.006917;0.005700;0.005589;0.003943;0.008243;0.009528;0.010738;0.011611;0.009924;0.003044;0.007806;0.008015;10.393010;31.612711;0.926616;-3.727339;3547.416767;0.450150;0.001279;0.443259;-0.005455;0.446346;0.003616
0.017904;0.006878;0.005713;0.005550;0.003971;0.008245;0.009504;0.010709;0.011500;0.009948;0.003041;0.007742;0.008016;13.433320;30.727699;-3.895149;-5.604165;3538.076411;0.450191;0.001215;0.443764;-0.007811;0.446555;0.002715
0.018004;0.006910;0.005700;0.005526;0.003964;0.008180;0.009406;0.010632;0.011530;0.010034;0.003038;0.007831;0.008042;8.481852;34.988701;0.499371;-2.464677;3537.108286;0.450304;0.001583;0.444336;-0.005010;0.446800;0.003935
0.018104;0.007025;0.005764;0.005606;0.003941;0.008179;0.009368;0.010629;0.011642;0.010013;0.003062;0.007999;0.008112;1.218688;39.226822;7.300957;-8.537659;3558.528076;0.450636;0.001836;0.449590;-0.000796;0.448747;0.005606
0.018204;0.007056;0.005776;0.005643;0.003931;0.008250;0.009464;0.010739;0.011744;0.010137;0.003055;0.008023;0.008085;-6.631938;40.951061;9.978868;-7.252109;3580.382965;0.450389;0.001759;0.449813;0.002359;0.448643;0.006677
0.018304;0.007007;0.005688;0.005594;0.003879;0.008245;0.009475;0.010705;0.011602;0.010072;0.003021;0.007975;0.008010;9.816992;35.343472;-4.181250;-4.486461;3555.857408;0.450268;0.001654;0.445547;-0.006813;0.447154;0.003535
0.018404;0.007232;0.005892;0.005776;0.003895;0.008297;0.009480;0.010769;0.011770;0.010165;0.003129;0.008246;0.008229;-4.411790;41.973400;5.981076;-9.178526;3618.438294;0.450943;0.002049;0.451316;0.000496;0.449446;0.006323
0.018504;0.007243;0.005864;0.005785;0.003905;0.008346;0.009550;0.010801;0.011817;0.010245;0.003109;0.008262;0.008187;-4.400346;40.573410;4.455201;-2.586747;3627.522111;0.450752;0.001968;0.447244;0.000036;0.448022;0.006179
0.018604;0.007217;0.005878;0.005780;0.003969;0.008438;0.009699;0.010940;0.011846;0.010390;0.003118;0.008212;0.008189;9.973394;29.827431;-2.788889;0.438300;3649.492554;0.450426;0.001730;0.440227;-0.006443;0.445615;0.003986
0.018704;0.007158;0.005882;0.005738;0.003980;0.008411;0.009661;0.010890;0.011796;0.010352;0.003078;0.008129;0.008179;9.385932;32.688450;-7.252073;2.067171;3633.052729;0.450425;0.001640;0.440855;-0.007604;0.445791;0.003489
0.018804;0.007123;0.005858;0.005673;0.003999;0.008320;0.009521;0.010727;0.011664;0.010198;0.003065;0.008083;0.008189;7.017012;32.795261;2.273200;-0.275047;3600.542641;0.450722;0.001716;0.442102;-0.004040;0.446376;0.004548
0.018904;0.007156;0.005917;0.005697;0.004056;0.008354;0.009555;0.010774;0.011726;0.010256;0.003098;0.008097;0.008240;9.874212;32.329868;-1.324050;-2.796555;3620.275896;0.450768;0.001697;0.443150;-0.005974;0.446788;0.003940
0.019004;0.007106;0.005926;0.005694;0.004074;0.008399;0.009611;0.010775;0.011648;0.010137;0.003089;0.007981;0.008249;6.681320;26.180590;-1.022689;8.620803;3610.992363;0.450783;0.001367;0.434199;-0.004927;0.443942;0.003965
0.019104;0.007070;0.005849;0.005684;0.004047;0.008472;0.009733;0.010864;0.011828;0.010233;0.003053;0.007976;0.008133;3.347283;36.125481;5.263915;-5.428689;3620.862457;0.450185;0.001218;0.446425;-0.002044;0.447451;0.004863
0.019204;0.007201;0.005899;0.005735;0.004003;0.008385;0.009588;0.010737;0.011859;0.010239;0.003105;0.008190;0.008227;-9.294589;42.679119;8.922199;-4.234692;3629.705367;0.450742;0.001801;0.449156;0.002841;0.448661;0.006872
0.019304;0.007282;0.005969;0.005825;0.004000;0.008481;0.009737;0.010949;0.011969;0.010334;0.003131;0.008237;0.008310;2.866633;33.043221;4.722229;-2.537156;3670.764826;0.450656;0.001696;0.443381;-0.002062;0.446800;0.005358
0.019404;0.007325;0.005959;0.005849;0.003976;0.008493;0.009707;0.010873;0.011989;0.010372;0.003115;0.008335;0.008284;-6.116955;39.429001;11.500930;-7.297885;3672.929186;0.450761;0.001834;0.449061;0.002661;0.448603;0.006960
