#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];rogowski_coil (float64)[1];outputFusedR (float64)[1];outputFusedZ (float64)[1];vertical_current_request (float64)[1]
0.587853;-0.006916;-0.007383;-0.006928;-0.007334;-0.007771;-0.008540;-0.007764;-0.006856;-0.005848;-0.005609;-0.005389;-0.006250;8.828988;4.478840;-14.122320;4.046993;-3187.231934;0.448045;-0.008552;0.135193
0.587953;-0.006905;-0.007377;-0.006920;-0.007310;-0.007745;-0.008503;-0.007709;-0.006815;-0.005815;-0.005599;-0.005384;-0.006242;12.185910;5.028155;-22.098829;4.520014;-3177.113037;0.448068;-0.009897;0.165466
0.588053;-0.006882;-0.007372;-0.006927;-0.007330;-0.007773;-0.008495;-0.007684;-0.006788;-0.005770;-0.005548;-0.005379;-0.006234;19.056160;-3.963061;-28.751650;2.826293;-3172.456055;0.446594;-0.011615;0.208983
0.588153;-0.006851;-0.007392;-0.006864;-0.007184;-0.007622;-0.008343;-0.007557;-0.006706;-0.005718;-0.005519;-0.005380;-0.006219;11.323790;6.077194;-17.586060;0.556555;-3141.252930;0.449057;-0.009182;0.130182
0.588253;-0.006969;-0.007453;-0.006941;-0.007244;-0.007629;-0.008259;-0.007480;-0.006660;-0.005712;-0.005569;-0.005454;-0.006339;13.624050;4.280477;-23.952770;8.403365;-3157.105957;0.447527;-0.010082;0.153657
0.588353;-0.006772;-0.007275;-0.006817;-0.007210;-0.007635;-0.008305;-0.007529;-0.006641;-0.005645;-0.005433;-0.005331;-0.006173;16.488880;-5.057877;-17.994230;2.006136;-3118.739014;0.446255;-0.010022;0.150673
0.588453;-0.006836;-0.007390;-0.006839;-0.007120;-0.007482;-0.008094;-0.007377;-0.006544;-0.005602;-0.005462;-0.005409;-0.006244;22.878481;-14.289420;-30.742910;9.246411;-3106.903076;0.443112;-0.012085;0.213725
0.588553;-0.006808;-0.007338;-0.006801;-0.007104;-0.007459;-0.008004;-0.007318;-0.006477;-0.005550;-0.005396;-0.005378;-0.006232;18.480150;0.259797;-20.645439;5.008294;-3086.738037;0.446974;-0.010351;0.165235
0.588653;-0.006770;-0.007312;-0.006751;-0.007037;-0.007397;-0.007908;-0.007284;-0.006439;-0.005529;-0.005379;-0.005377;-0.006196;18.750990;1.137175;-16.067810;7.255145;-3067.510986;0.446569;-0.009739;0.152718
0.588753;-0.006754;-0.007277;-0.006740;-0.007042;-0.007392;-0.007906;-0.007325;-0.006456;-0.005546;-0.005397;-0.005377;-0.006183;17.488331;-6.797374;-18.928829;7.304736;-3066.825928;0.444779;-0.009915;0.165991
0.588853;-0.006721;-0.007231;-0.006683;-0.006951;-0.007287;-0.007789;-0.007254;-0.006394;-0.005497;-0.005346;-0.005341;-0.006130;12.384280;2.937707;-14.633490;4.115657;-3036.789063;0.447362;-0.008670;0.138762
0.588953;-0.006700;-0.007190;-0.006668;-0.006979;-0.007324;-0.007814;-0.007278;-0.006394;-0.005495;-0.005323;-0.005350;-0.006147;14.024590;-7.159769;-15.220950;4.581049;-3037.583984;0.445041;-0.008986;0.160238
0.589053;-0.006673;-0.007159;-0.006617;-0.006884;-0.007198;-0.007707;-0.007194;-0.006327;-0.005449;-0.005279;-0.005312;-0.006101;12.739040;0.854888;-20.275410;5.805564;-3008.447998;0.446352;-0.009397;0.186301
0.589153;-0.006719;-0.007193;-0.006646;-0.006892;-0.007168;-0.007596;-0.007054;-0.006219;-0.005378;-0.005233;-0.005308;-0.006122;15.214770;-7.442056;-21.541889;9.864390;-2996.690918;0.443854;-0.009908;0.216869
0.589253;-0.006725;-0.007183;-0.006599;-0.006806;-0.007055;-0.007465;-0.006933;-0.006130;-0.005326;-0.005206;-0.005296;-0.006093;15.848010;-13.461630;-16.624760;10.371740;-2970.033936;0.442343;-0.009268;0.214186
0.589353;-0.006656;-0.007190;-0.006607;-0.006811;-0.007039;-0.007398;-0.006857;-0.006052;-0.005265;-0.005154;-0.005279;-0.006093;17.789690;-12.874170;-20.508110;10.539590;-2955.273926;0.442411;-0.010113;0.257035
0.589453;-0.006617;-0.007112;-0.006513;-0.006722;-0.006953;-0.007313;-0.006781;-0.005981;-0.005208;-0.005083;-0.005225;-0.006036;15.516130;-11.062190;-14.435130;8.548324;-2921.899902;0.442986;-0.009017;0.242391
0.589553;-0.006558;-0.007089;-0.006486;-0.006672;-0.006868;-0.007200;-0.006677;-0.005890;-0.005140;-0.005027;-0.005186;-0.005994;12.491090;-9.433322;-8.602472;7.731981;-2893.406006;0.443408;-0.007831;0.225512
0.589653;-0.006556;-0.007078;-0.006474;-0.006655;-0.006846;-0.007136;-0.006619;-0.005828;-0.005100;-0.005003;-0.005178;-0.005989;13.521050;-5.328719;-10.448780;7.304736;-2881.095947;0.444465;-0.008223;0.256109
0.589753;-0.006591;-0.007115;-0.006471;-0.006590;-0.006728;-0.006968;-0.006472;-0.005715;-0.005022;-0.004964;-0.005193;-0.006022;16.748280;-6.721080;-20.199120;8.864943;-2859.399902;0.443928;-0.009873;0.324291
0.589853;-0.006572;-0.007074;-0.006416;-0.006527;-0.006648;-0.006886;-0.006414;-0.005665;-0.004995;-0.004935;-0.005175;-0.005990;17.244190;-14.499230;-12.955030;10.501440;-2837.552979;0.441573;-0.008888;0.312997
0.589953;-0.006557;-0.007103;-0.006466;-0.006557;-0.006637;-0.006827;-0.006363;-0.005612;-0.004963;-0.004900;-0.005171;-0.006013;18.094860;-17.879040;-13.439500;12.794070;-2833.856934;0.440326;-0.009100;0.336881
0.590053;-0.006649;-0.007222;-0.006502;-0.006478;-0.006489;-0.006669;-0.006260;-0.005556;-0.004954;-0.004940;-0.005260;-0.006079;16.710131;-8.040961;-14.015510;8.384292;-2831.629883;0.444020;-0.008666;0.340345
0.590153;-0.006647;-0.007195;-0.006461;-0.006419;-0.006428;-0.006602;-0.006218;-0.005534;-0.004961;-0.004951;-0.005290;-0.006128;19.178230;-12.958090;-11.951770;9.231153;-2822.737061;0.442649;-0.008531;0.351539
0.590253;-0.006464;-0.007030;-0.006326;-0.006335;-0.006369;-0.006519;-0.006142;-0.005432;-0.004861;-0.004808;-0.005138;-0.005959;15.535210;-8.605536;-14.477090;9.841502;-2765.924072;0.442861;-0.008613;0.367751
0.590353;-0.006485;-0.007033;-0.006332;-0.006327;-0.006332;-0.006467;-0.006138;-0.005431;-0.004876;-0.004810;-0.005159;-0.005982;19.197309;-22.849581;-9.907095;11.546670;-2765.855957;0.439021;-0.008387;0.372973
0.590453;-0.006535;-0.007096;-0.006328;-0.006249;-0.006177;-0.006274;-0.005996;-0.005322;-0.004818;-0.004786;-0.005196;-0.006037;18.045271;-20.156410;-11.215530;9.357038;-2746.614014;0.440358;-0.008179;0.376824
0.590553;-0.006439;-0.006989;-0.006236;-0.006189;-0.006144;-0.006232;-0.005958;-0.005286;-0.004783;-0.004726;-0.005110;-0.005929;19.185860;-20.591280;-8.674951;10.852390;-2714.809082;0.439445;-0.008073;0.381652
0.590653;-0.006507;-0.007045;-0.006219;-0.006099;-0.006006;-0.006080;-0.005831;-0.005203;-0.004738;-0.004723;-0.005160;-0.006003;20.952061;-20.320440;-13.080910;13.213690;-2700.497070;0.439094;-0.008723;0.406980
0.590753;-0.006552;-0.007136;-0.006319;-0.006163;-0.006002;-0.006039;-0.005776;-0.005171;-0.004731;-0.004735;-0.005206;-0.006059;19.826731;-16.044170;-11.310900;8.880201;-2712.737061;0.441596;-0.008261;0.396638
0.590853;-0.006450;-0.007034;-0.006211;-0.006072;-0.005946;-0.005972;-0.005689;-0.005087;-0.004659;-0.004622;-0.005111;-0.005972;18.689951;-19.149330;-10.879840;10.123790;-2670.979980;0.440067;-0.008141;0.394235
0.590953;-0.006506;-0.007083;-0.006201;-0.005955;-0.005764;-0.005803;-0.005527;-0.004980;-0.004584;-0.004576;-0.005108;-0.006000;18.754801;-16.181499;-10.441150;8.201187;-2644.301025;0.441377;-0.007888;0.385453
0.591053;-0.006508;-0.007074;-0.006142;-0.005840;-0.005617;-0.005670;-0.005384;-0.004869;-0.004509;-0.004511;-0.005087;-0.005990;18.552629;-16.967331;-10.212270;8.296555;-2611.083984;0.441062;-0.007700;0.376289
0.591153;-0.006590;-0.007185;-0.006220;-0.005817;-0.005538;-0.005572;-0.005288;-0.004810;-0.004487;-0.004529;-0.005169;-0.006111;18.243641;-26.156910;-3.643379;8.643691;-2618.056885;0.439021;-0.006423;0.332169
0.591253;-0.006486;-0.007088;-0.006124;-0.005738;-0.005448;-0.005466;-0.005174;-0.004700;-0.004395;-0.004417;-0.005063;-0.005999;18.628920;-12.801690;-12.180650;7.628984;-2571.404053;0.442314;-0.007898;0.368377
0.591353;-0.006456;-0.007025;-0.006036;-0.005647;-0.005342;-0.005351;-0.005071;-0.004621;-0.004339;-0.004365;-0.005029;-0.005964;19.372780;-21.884460;-7.171965;8.086746;-2538.615967;0.439572;-0.007183;0.336847
0.591453;-0.006392;-0.006943;-0.005941;-0.005556;-0.005244;-0.005235;-0.004966;-0.004532;-0.004271;-0.004275;-0.004960;-0.005907;17.888870;-8.777196;-12.852030;6.335805;-2499.368896;0.443220;-0.007844;0.344652
0.591553;-0.006418;-0.006989;-0.005928;-0.005463;-0.005114;-0.005082;-0.004850;-0.004444;-0.004211;-0.004250;-0.004996;-0.005959;18.243641;-21.361851;-5.493502;8.113449;-2480.799072;0.439450;-0.006527;0.291436
0.591653;-0.006335;-0.006927;-0.005856;-0.005411;-0.005061;-0.005011;-0.004800;-0.004401;-0.004174;-0.004184;-0.004929;-0.005875;19.307930;-16.372240;-8.835168;8.094376;-2451.517090;0.440483;-0.007278;0.298724
0.591753;-0.006384;-0.006905;-0.005746;-0.005219;-0.004849;-0.004813;-0.004644;-0.004292;-0.004098;-0.004115;-0.004933;-0.005943;17.762991;-21.976009;-4.059180;6.896564;-2412.679932;0.439171;-0.005927;0.241680
0.591853;-0.006266;-0.006800;-0.005662;-0.005150;-0.004783;-0.004733;-0.004577;-0.004230;-0.004034;-0.004009;-0.004825;-0.005823;20.829990;-20.545509;-8.015010;8.269852;-2371.429932;0.438695;-0.007176;0.261646
0.591953;-0.006288;-0.006858;-0.005669;-0.005097;-0.004699;-0.004637;-0.004509;-0.004185;-0.003998;-0.003989;-0.004844;-0.005859;22.107910;-27.835369;-6.035188;9.471478;-2362.400879;0.436387;-0.006944;0.236429
0.592053;-0.006276;-0.006770;-0.005539;-0.004933;-0.004534;-0.004498;-0.004402;-0.004117;-0.003949;-0.003928;-0.004827;-0.005848;20.459970;-24.711140;-2.563823;7.236071;-2323.020020;0.437571;-0.005862;0.185268
0.592153;-0.006245;-0.006717;-0.005429;-0.004798;-0.004384;-0.004345;-0.004272;-0.004023;-0.003869;-0.003845;-0.004780;-0.005831;18.327560;-11.439850;-5.943635;5.405022;-2281.781982;0.441679;-0.005931;0.168513
0.592253;-0.006268;-0.006784;-0.005475;-0.004814;-0.004382;-0.004336;-0.004262;-0.004035;-0.003890;-0.003849;-0.004790;-0.005835;19.224010;-22.056120;-3.918037;6.541798;-2289.815918;0.438424;-0.005707;0.143091
0.592353;-0.006289;-0.006733;-0.005379;-0.004712;-0.004280;-0.004229;-0.004173;-0.003987;-0.003858;-0.003834;-0.004828;-0.005899;17.042009;-14.445820;-4.520757;3.654080;-2270.028076;0.441411;-0.005201;0.109668
0.592453;-0.006259;-0.006675;-0.005274;-0.004612;-0.004194;-0.004163;-0.004078;-0.003931;-0.003808;-0.003758;-0.004760;-0.005851;16.099779;-14.060540;-3.006326;3.310759;-2237.583984;0.441376;-0.004738;0.078280
0.592553;-0.006341;-0.006734;-0.005239;-0.004539;-0.004113;-0.004084;-0.003971;-0.003884;-0.003791;-0.003765;-0.004829;-0.005943;17.820210;-22.731319;-2.472270;4.977777;-2233.605957;0.438555;-0.004703;0.060706
0.592653;-0.006261;-0.006637;-0.005147;-0.004465;-0.004044;-0.004011;-0.003849;-0.003792;-0.003700;-0.003645;-0.004712;-0.005843;18.720470;-18.508459;-5.504946;5.435539;-2190.029053;0.439263;-0.005512;0.069738
0.592753;-0.006140;-0.006539;-0.005074;-0.004399;-0.003983;-0.003949;-0.003730;-0.003702;-0.003616;-0.003530;-0.004600;-0.005712;19.399481;-24.154200;-3.223764;6.408284;-2146.066895;0.436797;-0.005403;0.052745
0.592853;-0.006231;-0.006559;-0.004985;-0.004271;-0.003870;-0.003876;-0.003643;-0.003673;-0.003596;-0.003529;-0.004654;-0.005799;18.907391;-16.223459;-6.191590;5.080773;-2135.062012;0.439707;-0.005567;0.045654
0.592953;-0.006228;-0.006545;-0.004953;-0.004223;-0.003828;-0.003845;-0.003567;-0.003642;-0.003575;-0.003506;-0.004646;-0.005793;17.232740;-12.687250;-4.700047;4.073696;-2122.090088;0.441063;-0.004936;0.016626
0.593053;-0.006231;-0.006533;-0.004933;-0.004190;-0.003797;-0.003825;-0.003506;-0.003606;-0.003541;-0.003445;-0.004605;-0.005774;18.243641;-13.984240;-7.599209;4.375056;-2108.822998;0.440515;-0.005667;0.030547
0.593153;-0.006164;-0.006448;-0.004818;-0.004087;-0.003707;-0.003753;-0.003402;-0.003536;-0.003475;-0.003346;-0.004537;-0.005721;18.159710;-13.709590;-9.281487;5.240990;-2070.622070;0.439989;-0.005975;0.033965
0.593253;-0.006212;-0.006486;-0.004812;-0.004080;-0.003710;-0.003768;-0.003410;-0.003577;-0.003516;-0.003397;-0.004601;-0.005791;18.068159;-14.171160;-8.480402;4.054623;-2084.750000;0.440389;-0.005660;0.020974
0.593354;-0.006329;-0.006467;-0.004654;-0.003907;-0.003539;-0.003607;-0.003251;-0.003473;-0.003447;-0.003361;-0.004653;-0.005954;18.541180;-19.752050;-2.018323;4.428462;-2058.218994;0.438639;-0.004173;0
0.593454;-0.006314;-0.006499;-0.004697;-0.003957;-0.003596;-0.003662;-0.003301;-0.003536;-0.003493;-0.003384;-0.004659;-0.005914;15.771720;-14.739550;-1.240126;1.830660;-2072.249023;0.441062;-0.003550;0
0.593554;-0.006340;-0.006503;-0.004665;-0.003931;-0.003572;-0.003627;-0.003272;-0.003528;-0.003496;-0.003378;-0.004685;-0.005957;16.401140;-16.200581;-3.433571;3.730374;-2070.112061;0.440063;-0.003967;0
0.593654;-0.006350;-0.006544;-0.004696;-0.003988;-0.003634;-0.003674;-0.003336;-0.003595;-0.003539;-0.003414;-0.004716;-0.005977;17.675249;-19.191290;-4.673345;4.405574;-2089.135986;0.439052;-0.004435;0
0.593754;-0.006362;-0.006536;-0.004682;-0.003978;-0.003626;-0.003661;-0.003340;-0.003610;-0.003548;-0.003406;-0.004741;-0.006023;16.260000;-22.674101;0.106458;5.221917;-2090.633057;0.437739;-0.003231;0
0.593854;-0.006412;-0.006515;-0.004629;-0.003928;-0.003588;-0.003640;-0.003315;-0.003624;-0.003563;-0.003428;-0.004786;-0.006071;15.046930;-11.035490;-2.746928;2.357087;-2089.270020;0.442254;-0.003349;0
0.593954;-0.006613;-0.006618;-0.004613;-0.003882;-0.003542;-0.003612;-0.003285;-0.003644;-0.003598;-0.003528;-0.004962;-0.006304;20.059429;-31.211370;-2.571452;7.735795;-2117.041016;0.434989;-0.003786;0.004228
0.594054;-0.006662;-0.006668;-0.004656;-0.003929;-0.003601;-0.003693;-0.003324;-0.003706;-0.003648;-0.003555;-0.004996;-0.006318;19.677959;-29.735081;-0.072832;7.876939;-2138.566895;0.435596;-0.003251;0.001912
0.594154;-0.006678;-0.006723;-0.004743;-0.004030;-0.003710;-0.003813;-0.003389;-0.003789;-0.003721;-0.003616;-0.005029;-0.006326;17.320480;-19.549870;-1.461378;6.740162;-2169.795898;0.439259;-0.003166;0.014604
0.594254;-0.006737;-0.006715;-0.004687;-0.003985;-0.003671;-0.003783;-0.003314;-0.003747;-0.003688;-0.003583;-0.005040;-0.006379;16.572800;-22.700800;-0.080462;5.969595;-2161.695068;0.438597;-0.002716;0.017601
0.594354;-0.006864;-0.006806;-0.004735;-0.004040;-0.003729;-0.003848;-0.003354;-0.003819;-0.003763;-0.003679;-0.005151;-0.006513;15.245290;-17.470869;-1.858106;4.619196;-2199.746094;0.441061;-0.002632;0.032594
0.594454;-0.006929;-0.006873;-0.004762;-0.004086;-0.003781;-0.003907;-0.003391;-0.003881;-0.003824;-0.003742;-0.005241;-0.006596;17.164080;-26.740561;0.938060;6.778309;-2227.354004;0.437974;-0.002376;0.043160
0.594554;-0.006974;-0.006905;-0.004803;-0.004147;-0.003843;-0.003958;-0.003426;-0.003927;-0.003862;-0.003795;-0.005299;-0.006657;17.022940;-16.349350;-1.880994;4.943445;-2249.707031;0.441810;-0.002811;0.074920
0.594654;-0.007001;-0.006940;-0.004814;-0.004175;-0.003870;-0.003971;-0.003434;-0.003943;-0.003875;-0.003808;-0.005326;-0.006683;15.313960;-16.517191;-1.877179;4.458979;-2259.040039;0.442038;-0.002513;0.094183
0.594754;-0.007051;-0.006988;-0.004858;-0.004229;-0.003928;-0.004037;-0.003502;-0.004023;-0.003945;-0.003880;-0.005420;-0.006763;16.080709;-22.815241;-0.809067;6.751606;-2288.634033;0.439801;-0.002360;0.108093
0.594854;-0.007109;-0.007042;-0.004901;-0.004266;-0.003958;-0.004058;-0.003528;-0.004054;-0.003975;-0.003904;-0.005446;-0.006826;17.080160;-20.698090;-0.217790;5.748343;-2305.803955;0.440924;-0.002391;0.126942
0.594954;-0.007163;-0.007067;-0.004901;-0.004272;-0.003964;-0.004077;-0.003553;-0.004091;-0.004012;-0.003939;-0.005503;-0.006922;16.389700;-23.086090;0.217084;5.920004;-2320.695068;0.440383;-0.002065;0.134201
0.595054;-0.007157;-0.007090;-0.004941;-0.004321;-0.004014;-0.004131;-0.003608;-0.004158;-0.004062;-0.003984;-0.005531;-0.006896;16.355370;-19.233250;-0.885361;4.191951;-2336.659912;0.442032;-0.002264;0.156090
0.595154;-0.007300;-0.007179;-0.004988;-0.004357;-0.004045;-0.004168;-0.003668;-0.004243;-0.004140;-0.004080;-0.005667;-0.006995;18.350451;-28.544901;1.140238;7.793015;-2373.364990;0.438817;-0.002049;0.164162
0.595254;-0.007221;-0.007164;-0.005022;-0.004432;-0.004122;-0.004238;-0.003754;-0.004319;-0.004193;-0.004081;-0.005630;-0.006980;15.066000;-14.422930;-1.880994;4.085140;-2385.172119;0.443729;-0.002124;0.179304
0.595354;-0.007264;-0.007210;-0.005077;-0.004485;-0.004164;-0.004259;-0.003813;-0.004375;-0.004235;-0.004121;-0.005665;-0.007028;16.771170;-20.514990;-0.282640;4.851892;-2406.283936;0.442003;-0.002117;0.190173
0.595454;-0.007276;-0.007225;-0.005083;-0.004521;-0.004200;-0.004285;-0.003889;-0.004446;-0.004288;-0.004161;-0.005699;-0.007047;16.424030;-20.019079;-0.931137;5.096032;-2421.996094;0.442129;-0.002125;0.199481
0.595554;-0.007421;-0.007297;-0.005074;-0.004503;-0.004170;-0.004241;-0.003898;-0.004477;-0.004345;-0.004267;-0.005875;-0.007267;16.691059;-27.007580;1.495004;6.431172;-2449.853027;0.440336;-0.001366;0.183639
0.595654;-0.007358;-0.007301;-0.005160;-0.004627;-0.004297;-0.004350;-0.004027;-0.004574;-0.004406;-0.004275;-0.005816;-0.007156;16.656719;-23.166189;-0.103350;5.660606;-2468.204102;0.441512;-0.001877;0.203652
0.595754;-0.007460;-0.007335;-0.005152;-0.004616;-0.004276;-0.004323;-0.004027;-0.004576;-0.004422;-0.004286;-0.005882;-0.007216;14.299250;-13.782070;-3.387795;3.760892;-2477.197021;0.444788;-0.001892;0.206476
0.595854;-0.007416;-0.007322;-0.005170;-0.004650;-0.004306;-0.004362;-0.004055;-0.004597;-0.004444;-0.004288;-0.005853;-0.007198;17.671431;-24.795059;0.278119;5.313469;-2479.910889;0.441315;-0.001921;0.207333
0.595954;-0.007429;-0.007389;-0.005283;-0.004775;-0.004436;-0.004499;-0.004178;-0.004706;-0.004537;-0.004360;-0.005863;-0.007186;16.622391;-17.707380;-0.725144;3.612119;-2516.882080;0.443874;-0.002062;0.209211
0.596054;-0.007488;-0.007369;-0.005217;-0.004710;-0.004356;-0.004428;-0.004098;-0.004645;-0.004500;-0.004322;-0.005877;-0.007244;14.886710;-13.110680;-2.563823;3.314573;-2502.854980;0.445226;-0.001944;0.200971
0.596154;-0.007539;-0.007448;-0.005314;-0.004813;-0.004459;-0.004541;-0.004201;-0.004742;-0.004589;-0.004376;-0.005918;-0.007249;16.435471;-22.605440;-0.416154;4.962518;-2539.158936;0.442499;-0.001907;0.192938
0.596254;-0.007491;-0.007440;-0.005340;-0.004859;-0.004495;-0.004560;-0.004217;-0.004751;-0.004604;-0.004372;-0.005888;-0.007210;17.221300;-17.455610;-1.354567;3.940182;-2540.879883;0.444061;-0.002295;0.195499
0.596354;-0.007536;-0.007463;-0.005347;-0.004888;-0.004519;-0.004579;-0.004246;-0.004777;-0.004625;-0.004395;-0.005938;-0.007280;16.473619;-16.795670;-2.334942;3.779965;-2555.326904;0.444449;-0.002272;0.183740
0.596454;-0.007698;-0.007553;-0.005410;-0.004950;-0.004568;-0.004614;-0.004302;-0.004843;-0.004703;-0.004515;-0.006058;-0.007400;16.103600;-24.177090;0.705364;5.179955;-2595.251953;0.442661;-0.001565;0.149629
0.596554;-0.007609;-0.007512;-0.005400;-0.004978;-0.004597;-0.004637;-0.004335;-0.004861;-0.004707;-0.004484;-0.006016;-0.007355;17.671431;-24.291531;-0.275011;4.993035;-2589.596924;0.442467;-0.002065;0.150110
0.596654;-0.007537;-0.007516;-0.005451;-0.005056;-0.004673;-0.004693;-0.004417;-0.004923;-0.004756;-0.004500;-0.005973;-0.007302;17.892679;-20.213631;-1.270644;4.436091;-2600.114990;0.443585;-0.002419;0.144837
0.596754;-0.007653;-0.007545;-0.005412;-0.005014;-0.004616;-0.004635;-0.004394;-0.004908;-0.004758;-0.004515;-0.006056;-0.007432;17.007681;-25.161280;-0.809067;5.862784;-2606.008057;0.442185;-0.001964;0.114144
0.596854;-0.007645;-0.007557;-0.005457;-0.005063;-0.004660;-0.004673;-0.004452;-0.004959;-0.004799;-0.004545;-0.006056;-0.007407;14.528130;-13.293790;-2.640116;3.207762;-2617.992920;0.445970;-0.001903;0.094391
0.596954;-0.007678;-0.007590;-0.005490;-0.005090;-0.004680;-0.004696;-0.004504;-0.005010;-0.004844;-0.004577;-0.006091;-0.007443;16.046379;-20.820160;-0.439042;4.493311;-2633.733887;0.443830;-0.001743;0.071105
0.597054;-0.007716;-0.007606;-0.005512;-0.005111;-0.004695;-0.004713;-0.004548;-0.005054;-0.004889;-0.004623;-0.006150;-0.007487;15.775530;-14.075800;-1.598707;3.104765;-2649.378906;0.446034;-0.001774;0.053216
0.597154;-0.007641;-0.007582;-0.005557;-0.005174;-0.004764;-0.004782;-0.004623;-0.005109;-0.004912;-0.004594;-0.006046;-0.007383;13.444760;-8.769567;-5.661348;1.739108;-2651.152100;0.447518;-0.002285;0.049759
0.597254;-0.007614;-0.007539;-0.005501;-0.005128;-0.004709;-0.004725;-0.004573;-0.005070;-0.004898;-0.004548;-0.006045;-0.007347;17.511221;-25.187981;-0.828140;5.408836;-2633.355957;0.442209;-0.002132;0.026643
0.597354;-0.007697;-0.007599;-0.005536;-0.005167;-0.004738;-0.004746;-0.004578;-0.005084;-0.004920;-0.004601;-0.006099;-0.007432;14.966820;-13.049650;-1.556746;2.940734;-2653.470947;0.446247;-0.001788;0
0.597454;-0.007650;-0.007568;-0.005561;-0.005213;-0.004789;-0.004802;-0.004600;-0.005104;-0.004936;-0.004581;-0.006050;-0.007353;15.649650;-13.328120;-2.750742;2.883514;-2653.489990;0.446063;-0.002238;0
0.597554;-0.007659;-0.007604;-0.005553;-0.005211;-0.004779;-0.004785;-0.004567;-0.005089;-0.004935;-0.004594;-0.006105;-0.007401;15.165180;-24.764549;0.201825;5.633903;-2656.835938;0.442570;-0.001652;0
0.597654;-0.007661;-0.007577;-0.005569;-0.005254;-0.004832;-0.004831;-0.004589;-0.005105;-0.004940;-0.004591;-0.006083;-0.007375;13.471460;-9.406619;-2.865183;1.456821;-2660.996094;0.447510;-0.001963;0
0.597754;-0.007552;-0.007580;-0.005684;-0.005403;-0.004994;-0.004990;-0.004719;-0.005208;-0.005013;-0.004588;-0.006006;-0.007256;14.993520;-12.237120;-4.059180;3.120024;-2681.970947;0.446219;-0.002743;0
0.597854;-0.007564;-0.007578;-0.005667;-0.005368;-0.004951;-0.004942;-0.004661;-0.005167;-0.004977;-0.004562;-0.006020;-0.007283;14.589170;-11.199520;-6.092408;2.994140;-2672.540039;0.446525;-0.002943;0
0.597954;-0.007799;-0.007736;-0.005669;-0.005313;-0.004870;-0.004859;-0.004583;-0.005145;-0.004989;-0.004659;-0.006222;-0.007554;14.108510;-15.075240;-2.601970;2.765258;-2699.935059;0.446356;-0.001857;0
0.598054;-0.008019;-0.007856;-0.005652;-0.005235;-0.004768;-0.004742;-0.004477;-0.005090;-0.004978;-0.004741;-0.006422;-0.007855;18.056721;-22.094271;-0.027056;4.046993;-2719.113037;0.445015;-0.001499;0
0.598154;-0.008193;-0.007892;-0.005590;-0.005129;-0.004641;-0.004599;-0.004341;-0.005000;-0.004933;-0.004776;-0.006563;-0.008125;15.649650;-12.813130;-3.265725;2.414307;-2719.160889;0.448227;-0.001111;0
0.598254;-0.008222;-0.007908;-0.005536;-0.005068;-0.004575;-0.004515;-0.004270;-0.004951;-0.004900;-0.004762;-0.006615;-0.008209;19.403299;-31.836981;-0.007983;6.705830;-2710.753906;0.442537;-0.000975;0
0.598354;-0.008317;-0.007903;-0.005427;-0.004937;-0.004427;-0.004323;-0.004106;-0.004808;-0.004799;-0.004693;-0.006651;-0.008392;20.467600;-29.628269;-0.320787;6.961414;-2684.541992;0.443159;-0.000853;0
0.598454;-0.008319;-0.007655;-0.005073;-0.004583;-0.004070;-0.003942;-0.003744;-0.004487;-0.004547;-0.004469;-0.006615;-0.008503;19.670330;-26.427750;-2.212872;5.446983;-2579.209961;0.443762;-0.000566;0
0.598554;-0.008331;-0.007511;-0.004902;-0.004420;-0.003912;-0.003763;-0.003576;-0.004338;-0.004430;-0.004363;-0.006619;-0.008537;20.982580;-28.377060;-0.824326;7.014820;-2529.439941;0.442549;-0.000303;0
0.598654;-0.008254;-0.007352;-0.004729;-0.004261;-0.003756;-0.003571;-0.003411;-0.004169;-0.004279;-0.004204;-0.006523;-0.008536;22.573311;-26.847370;-3.055918;6.652424;-2465.635010;0.442544;-0.000848;0
0.598754;-0.008135;-0.007024;-0.004430;-0.003982;-0.003489;-0.003300;-0.003149;-0.003919;-0.004056;-0.003949;-0.006406;-0.008553;22.279570;-26.267530;-4.719121;7.194110;-2362.864014;0.441634;-0.000915;0
0.598854;-0.008045;-0.006808;-0.004236;-0.003800;-0.003326;-0.003135;-0.002979;-0.003766;-0.003914;-0.003770;-0.006308;-0.008539;24.213619;-25.237570;-5.554537;7.323809;-2294.104980;0.441254;-0.001308;0
0.598954;-0.007855;-0.006380;-0.003859;-0.003453;-0.002994;-0.002795;-0.002596;-0.003409;-0.003587;-0.003418;-0.006130;-0.008660;26.796160;-34.224972;-5.237918;9.791911;-2159.843018;0.436644;-0.001581;0
