#timeI (float64)[1];PositionZ (float64)[1];vertical_reference (float64)[1];vertical_current_request (float64)[1]
0.790171;0.085000;-0.004000;26.691204
0.790271;0.085000;-0.004000;26.691202
0.790371;0.085000;-0.004000;26.691201
0.790471;0.085000;-0.004000;26.691200
0.790571;0.085000;-0.004000;26.691198
0.790671;0.085000;-0.004000;26.691197
0.790771;0.085000;-0.004000;26.691196
0.790871;0.085000;-0.004000;26.691194
0.790971;0.085000;-0.004000;26.691193
0.791071;0.085000;-0.004000;26.691192
0.791171;0.085000;-0.004000;26.691190
0.791271;0.085000;-0.004000;26.691189
0.791371;0.085000;-0.004000;26.691188
0.791471;0.085000;-0.004000;26.691186
0.791571;0.085000;-0.004000;26.691185
0.791671;0.085000;-0.004000;26.691184
0.791771;0.085000;-0.004000;26.691182
0.791871;0.085000;-0.004000;26.691181
0.791971;0.085000;-0.004000;26.691180
0.792071;0.085000;-0.004000;26.691178
0.792171;0.085000;-0.004000;26.691177
0.792271;0.085000;-0.004000;26.691176
0.792371;0.085000;-0.004000;26.691174
0.792471;0.085000;-0.004000;26.691173
0.792571;0.085000;-0.004000;26.691172
0.792671;0.085000;-0.004000;26.691170
0.792771;0.085000;-0.004000;26.691169
0.792871;0.085000;-0.004000;26.691168
0.792971;0.085000;-0.004000;26.691166
0.793071;0.085000;-0.004000;26.691165
0.793171;0.085000;-0.004000;26.691164
0.793271;0.085000;-0.004000;26.691162
0.793372;0.085000;-0.004000;26.691161
0.793472;0.085000;-0.004000;26.691160
0.793572;0.085000;-0.004000;26.691158
0.793672;0.085000;-0.004000;26.691157
0.793772;0.085000;-0.004000;26.691156
0.793872;0.085000;-0.004000;26.691154
0.793972;0.085000;-0.004000;26.691153
0.794072;0.085000;-0.004000;26.691152
0.794172;0.085000;-0.004000;26.691150
0.794272;0.085000;-0.004000;26.691149
0.794372;0.085000;-0.004000;26.691148
0.794472;0.085000;-0.004000;26.691146
0.794572;0.085000;-0.004000;26.691145
0.794672;0.085000;-0.004000;26.691144
0.794772;0.085000;-0.004000;26.691142
0.794872;0.085000;-0.004000;26.691141
0.794972;0.085000;-0.004000;26.691140
0.795072;0.085000;-0.004000;26.691138
0.795172;0.085000;-0.004000;26.691137
0.795272;0.085000;-0.004000;26.691136
0.795372;0.085000;-0.004000;26.691134
0.795472;0.085000;-0.004000;26.691133
0.795572;0.085000;-0.004000;26.691132
0.795672;0.085000;-0.004000;26.691130
0.795772;0.085000;-0.004000;26.691129
0.795872;0.085000;-0.004000;26.691128
0.795972;0.085000;-0.004000;26.691126
0.796072;0.085000;-0.004000;26.691125
0.796172;0.085000;-0.004000;26.691124
0.796272;0.085000;-0.004000;26.691122
0.796372;0.085000;-0.004000;26.691121
0.796472;0.085000;-0.004000;26.691120
0.796572;0.085000;-0.004000;26.691118
0.796672;0.085000;-0.004000;26.691117
0.796772;0.085000;-0.004000;26.691116
0.796872;0.085000;-0.004000;26.691114
0.796972;0.085000;-0.004000;26.691113
0.797072;0.085000;-0.004000;26.691112
0.797172;0.085000;-0.004000;26.691110
0.797272;0.085000;-0.004000;26.691109
0.797372;0.085000;-0.004000;26.691108
0.797472;0.085000;-0.004000;26.691106
0.797572;0.085000;-0.004000;26.691105
0.797672;0.085000;-0.004000;26.691104
0.797772;0.085000;-0.004000;26.691102
0.797872;0.085000;-0.004000;26.691101
0.797972;0.085000;-0.004000;26.691100
0.798072;0.085000;-0.004000;26.691098
0.798172;0.085000;-0.004000;26.691097
0.798272;0.085000;-0.004000;26.691096
0.798372;0.085000;-0.004000;26.691094
0.798472;0.085000;-0.004000;26.691093
0.798572;0.085000;-0.004000;26.691092
0.798672;0.085000;-0.004000;26.691090
0.798772;0.085000;-0.004000;26.691089
0.798872;0.085000;-0.004000;26.691088
0.798972;0.085000;-0.004000;26.691086
0.799072;0.085000;-0.004000;26.691085
0.799172;0.085000;-0.004000;26.691084
0.799272;0.085000;-0.004000;26.691082
0.799372;0.085000;-0.004000;26.691081
0.799472;0.085000;-0.004000;26.691080
0.799572;0.085000;-0.004000;26.691078
0.799672;0.085000;-0.004000;26.691077
0.799772;0.085000;-0.004000;26.691076
0.799872;0.085000;-0.004000;26.691074
0.799972;0.085000;-0.004000;26.691073
0.800072;0.085000;-0.004000;26.691072
0.800172;0.085000;-0.004000;26.691070
0.800272;0.085000;-0.004000;26.691069
0.800372;0.085000;-0.004000;26.691068
0.800472;0.085000;-0.004000;26.691066
0.800572;0.085000;-0.004000;26.691065
0.800672;0.085000;-0.004000;26.691064
0.800772;0.085000;-0.004000;26.691062
0.800872;0.085000;-0.004000;26.691061
0.800972;0.085000;-0.004000;26.691060
0.801072;0.085000;-0.004000;26.691058
0.801172;0.085000;-0.004000;26.691057
0.801272;0.085000;-0.004000;26.691056
0.801372;0.085000;-0.004000;26.691054
0.801472;0.085000;-0.004000;26.691053
0.801572;0.085000;-0.004000;26.691052
0.801672;0.085000;-0.004000;26.691050
0.801772;0.085000;-0.004000;26.691049
0.801872;0.085000;-0.004000;26.691048
0.801972;0.085000;-0.004000;26.691046
0.802072;0.085000;-0.004000;26.691045
0.802172;0.085000;-0.004000;26.691044
0.802272;0.085000;-0.004000;26.691042
0.802372;0.085000;-0.004000;26.691041
0.802472;0.085000;-0.004000;26.691040
0.802572;0.085000;-0.004000;26.691038
0.802672;0.085000;-0.004000;26.691037
0.802772;0.085000;-0.004000;26.691036
0.802872;0.085000;-0.004000;26.691034
0.802972;0.085000;-0.004000;26.691033
0.803072;0.085000;-0.004000;26.691032
0.803172;0.085000;-0.004000;26.691030
0.803272;0.085000;-0.004000;26.691029
0.803372;0.085000;-0.004000;26.691028
0.803472;0.085000;-0.004000;26.691026
0.803572;0.085000;-0.004000;26.691025
0.803672;0.085000;-0.004000;26.691024
0.803772;0.085000;-0.004000;26.691022
0.803872;0.085000;-0.004000;26.691021
0.803972;0.085000;-0.004000;26.691020
0.804072;0.085000;-0.004000;26.691018
0.804172;0.085000;-0.004000;26.691017
0.804272;0.085000;-0.004000;26.691016
0.804372;0.085000;-0.004000;26.691014
0.804473;0.085000;-0.004000;26.691013
0.804573;0.085000;-0.004000;26.691012
0.804673;0.085000;-0.004000;26.691010
0.804773;0.085000;-0.004000;26.691009
0.804873;0.085000;-0.004000;26.691008
0.804973;0.085000;-0.004000;26.691006
0.805073;0.085000;-0.004000;26.691005
0.805173;0.085000;-0.004000;26.691004
0.805273;0.085000;-0.004000;26.691002
0.805373;0.085000;-0.004000;26.691001
0.805473;0.085000;-0.004000;26.691000
0.805573;0.085000;-0.004000;26.690998
0.805673;0.085000;-0.004000;26.690997
0.805773;0.085000;-0.004000;26.690996
0.805873;0.085000;-0.004000;26.690994
0.805973;0.085000;-0.004000;26.690993
0.806073;0.085000;-0.004000;26.690992
0.806173;0.085000;-0.004000;26.690990
0.806273;0.085000;-0.004000;26.690989
0.806373;0.085000;-0.004000;26.690988
0.806473;0.085000;-0.004000;26.690986
0.806573;0.085000;-0.004000;26.690985
0.806673;0.085000;-0.004000;26.690983
0.806773;0.085000;-0.004000;26.690982
0.806873;0.085000;-0.004000;26.690981
0.806973;0.085000;-0.004000;26.690979
0.807073;0.085000;-0.004000;26.690978
0.807173;0.085000;-0.004000;26.690977
0.807273;0.085000;-0.004000;26.690975
0.807373;0.085000;-0.004000;26.690974
0.807473;0.085000;-0.004000;26.690973
0.807573;0.085000;-0.004000;26.690971
0.807673;0.085000;-0.004000;26.690970
0.807773;0.085000;-0.004000;26.690969
0.807873;0.085000;-0.004000;26.690967
0.807973;0.085000;-0.004000;26.690966
0.808073;0.085000;-0.004000;26.690965
0.808173;0.085000;-0.004000;26.690963
0.808273;0.085000;-0.004000;26.690962
0.808373;0.085000;-0.004000;26.690961
0.808473;0.085000;-0.004000;26.690959
0.808573;0.085000;-0.004000;26.690958
0.808673;0.085000;-0.004000;26.690957
0.808773;0.085000;-0.004000;26.690955
0.808873;0.085000;-0.004000;26.690954
0.808973;0.085000;-0.004000;26.690953
0.809073;0.085000;-0.004000;26.690951
0.809173;0.085000;-0.004000;26.690950
0.809273;0.085000;-0.004000;26.690949
0.809373;0.085000;-0.004000;26.690947
0.809473;0.085000;-0.004000;26.690946
0.809573;0.085000;-0.004000;26.690945
0.809673;0.085000;-0.004000;26.690943
0.809773;0.085000;-0.004000;26.690942
0.809873;0.085000;-0.004000;26.690941
0.809973;0.085000;-0.004000;26.690939
0.810073;0.085000;-0.004000;26.690938
0.810173;0.085000;-0.004000;26.690937
0.810273;0.085000;-0.004000;26.690935
0.810373;0.085000;-0.004000;26.690934
0.810473;0.085000;-0.004000;26.690933
0.810573;0.085000;-0.004000;26.690931
0.810673;0.085000;-0.004000;26.690930
0.810773;0.085000;-0.004000;26.690929
0.810873;0.085000;-0.004000;26.690927
0.810973;0.085000;-0.004000;26.690926
0.811073;0.085000;-0.004000;26.690925
0.811173;0.085000;-0.004000;26.690923
0.811273;0.085000;-0.004000;26.690922
0.811373;0.085000;-0.004000;26.690921
0.811473;0.085000;-0.004000;26.690919
0.811573;0.085000;-0.004000;26.690918
0.811673;0.085000;-0.004000;26.690917
0.811773;0.085000;-0.004000;26.690915
0.811873;0.085000;-0.004000;26.690914
0.811973;0.085000;-0.004000;26.690913
0.812073;0.085000;-0.004000;26.690911
0.812173;0.085000;-0.004000;26.690910
0.812273;0.085000;-0.004000;26.690909
0.812373;0.085000;-0.004000;26.690907
0.812473;0.085000;-0.004000;26.690906
0.812573;0.085000;-0.004000;26.690905
0.812673;0.085000;-0.004000;26.690903
0.812773;0.085000;-0.004000;26.690902
0.812873;0.085000;-0.004000;26.690901
0.812973;0.085000;-0.004000;26.690899
0.813073;0.085000;-0.004000;26.690898
0.813173;0.085000;-0.004000;26.690897
0.813273;0.085000;-0.004000;26.690895
0.813373;0.085000;-0.004000;26.690894
0.813473;0.085000;-0.004000;26.690893
0.813573;0.085000;-0.004000;26.690891
0.813673;0.085000;-0.004000;26.690890
0.813773;0.085000;-0.004000;26.690889
0.813873;0.085000;-0.004000;26.690887
0.813973;0.085000;-0.004000;26.690886
0.814073;0.085000;-0.004000;26.690885
0.814173;0.085000;-0.004000;26.690883
0.814273;0.085000;-0.004000;26.690882
0.814373;0.085000;-0.004000;26.690881
0.814473;0.085000;-0.004000;26.690879
0.814573;0.085000;-0.004000;26.690878
0.814673;0.085000;-0.004000;26.690877
0.814773;0.085000;-0.004000;26.690875
0.814873;0.085000;-0.004000;26.690874
0.814973;0.085000;-0.004000;26.690873
0.815073;0.085000;-0.004000;26.690871
0.815173;0.085000;-0.004000;26.690870
0.815273;0.085000;-0.004000;26.690869
0.815373;0.085000;-0.004000;26.690867
0.815473;0.085000;-0.004000;26.690866
0.815574;0.085000;-0.004000;26.690865
0.815674;0.085000;-0.004000;26.690863
0.815774;0.085000;-0.004000;26.690862
0.815874;0.085000;-0.004000;26.690861
0.815974;0.085000;-0.004000;26.690859
0.816074;0.085000;-0.004000;26.690858
0.816174;0.085000;-0.004000;26.690857
0.816274;0.085000;-0.004000;26.690855
0.816374;0.085000;-0.004000;26.690854
0.816474;0.085000;-0.004000;26.690853
0.816574;0.085000;-0.004000;26.690851
0.816674;0.085000;-0.004000;26.690850
0.816774;0.085000;-0.004000;26.690849
0.816874;0.085000;-0.004000;26.690847
0.816974;0.085000;-0.004000;26.690846
0.817074;0.085000;-0.004000;26.690845
0.817174;0.085000;-0.004000;26.690843
0.817274;0.085000;-0.004000;26.690842
0.817374;0.085000;-0.004000;26.690841
0.817474;0.085000;-0.004000;26.690839
0.817574;0.085000;-0.004000;26.690838
0.817674;0.085000;-0.004000;26.690837
0.817774;0.085000;-0.004000;26.690835
0.817874;0.085000;-0.004000;26.690834
0.817974;0.085000;-0.004000;26.690833
0.818074;0.085000;-0.004000;26.690831
0.818174;0.085000;-0.004000;26.690830
0.818274;0.085000;-0.004000;26.690829
0.818374;0.085000;-0.004000;26.690827
0.818474;0.085000;-0.004000;26.690826
0.818574;0.085000;-0.004000;26.690825
0.818674;0.085000;-0.004000;26.690823
0.818774;0.085000;-0.004000;26.690822
0.818874;0.085000;-0.004000;26.690821
0.818974;0.085000;-0.004000;26.690819
0.819074;0.085000;-0.004000;26.690818
0.819174;0.085000;-0.004000;26.690817
0.819274;0.085000;-0.004000;26.690815
0.819374;0.085000;-0.004000;26.690814
0.819474;0.085000;-0.004000;26.690813
0.819574;0.085000;-0.004000;26.690811
0.819674;0.085000;-0.004000;26.690810
0.819774;0.085000;-0.004000;26.690809
0.819874;0.085000;-0.004000;26.690807
0.819974;0.085000;-0.004000;26.690806
0.820074;0.085000;-0.004000;26.690805
0.820174;0.085000;-0.004000;26.690803
0.820274;0.085000;-0.004000;26.690802
0.820374;0.085000;-0.004000;26.690801
0.820474;0.085000;-0.004000;26.690799
0.820574;0.085000;-0.004000;26.690798
0.820674;0.085000;-0.004000;26.690797
0.820774;0.085000;-0.004000;26.690795
0.820874;0.085000;-0.004000;26.690794
0.820974;0.085000;-0.004000;26.690793
0.821074;0.085000;-0.004000;26.690791
0.821174;0.085000;-0.004000;26.690790
0.821274;0.085000;-0.004000;26.690789
0.821374;0.085000;-0.004000;26.690787
0.821474;0.085000;-0.004000;26.690786
0.821574;0.085000;-0.004000;26.690785
0.821674;0.085000;-0.004000;26.690783
0.821774;0.085000;-0.004000;26.690782
0.821874;0.085000;-0.004000;26.690781
0.821974;0.085000;-0.004000;26.690779
0.822074;0.085000;-0.004000;26.690778
0.822174;0.085000;-0.004000;26.690777
0.822274;0.085000;-0.004000;26.690775
0.822374;0.085000;-0.004000;26.690774
0.822474;0.085000;-0.004000;26.690773
0.822574;0.085000;-0.004000;26.690771
0.822674;0.085000;-0.004000;26.690770
0.822774;0.085000;-0.004000;26.690769
0.822874;0.085000;-0.004000;26.690767
0.822974;0.085000;-0.004000;26.690766
0.823074;0.085000;-0.004000;26.690765
0.823174;0.085000;-0.004000;26.690763
0.823274;0.085000;-0.004000;26.690762
0.823374;0.085000;-0.004000;26.690761
0.823474;0.085000;-0.004000;26.690759
0.823574;0.085000;-0.004000;26.690758
0.823674;0.085000;-0.004000;26.690757
0.823774;0.085000;-0.004000;26.690755
0.823874;0.085000;-0.004000;26.690754
0.823974;0.085000;-0.004000;26.690753
0.824074;0.085000;-0.004000;26.690751
0.824174;0.085000;-0.004000;26.690750
0.824274;0.085000;-0.004000;26.690749
0.824374;0.085000;-0.004000;26.690747
0.824474;0.085000;-0.004000;26.690746
0.824574;0.085000;-0.004000;26.690745
0.824674;0.085000;-0.004000;26.690743
0.824774;0.085000;-0.004000;26.690742
0.824874;0.085000;-0.004000;26.690741
0.824974;0.085000;-0.004000;26.690739
0.825074;0.085000;-0.004000;26.690738
0.825174;0.085000;-0.004000;26.690737
0.825274;0.085000;-0.004000;26.690735
0.825374;0.085000;-0.004000;26.690734
0.825474;0.085000;-0.004000;26.690733
0.825574;0.085000;-0.004000;26.690731
0.825674;0.085000;-0.004000;26.690730
0.825774;0.085000;-0.004000;26.690729
0.825874;0.085000;-0.004000;26.690727
0.825974;0.085000;-0.004000;26.690726
0.826074;0.085000;-0.004000;26.690725
0.826174;0.085000;-0.004000;26.690723
0.826274;0.085000;-0.004000;26.690722
0.826374;0.085000;-0.004000;26.690721
0.826474;0.085000;-0.004000;26.690719
0.826574;0.085000;-0.004000;26.690718
0.826675;0.085000;-0.004000;26.690716
0.826775;0.085000;-0.004000;26.690715
0.826875;0.085000;-0.004000;26.690714
0.826975;0.085000;-0.004000;26.690712
0.827075;0.085000;-0.004000;26.690711
0.827175;0.085000;-0.004000;26.690710
0.827275;0.085000;-0.004000;26.690708
0.827375;0.085000;-0.004000;26.690707
0.827475;0.085000;-0.004000;26.690706
0.827575;0.085000;-0.004000;26.690704
0.827675;0.085000;-0.004000;26.690703
0.827775;0.085000;-0.004000;26.690702
0.827875;0.085000;-0.004000;26.690700
0.827975;0.085000;-0.004000;26.690699
0.828075;0.085000;-0.004000;26.690698
0.828175;0.085000;-0.004000;26.690696
0.828275;0.085000;-0.004000;26.690695
0.828375;0.085000;-0.004000;26.690694
0.828475;0.085000;-0.004000;26.690692
0.828575;0.085000;-0.004000;26.690691
0.828675;0.085000;-0.004000;26.690690
0.828775;0.085000;-0.004000;26.690688
0.828875;0.085000;-0.004000;26.690687
0.828975;0.085000;-0.004000;26.690686
0.829075;0.085000;-0.004000;26.690684
0.829175;0.085000;-0.004000;26.690683
0.829275;0.085000;-0.004000;26.690682
0.829375;0.085000;-0.004000;26.690680
0.829475;0.085000;-0.004000;26.690679
0.829575;0.085000;-0.004000;26.690678
0.829675;0.085000;-0.004000;26.690676
0.829775;0.085000;-0.004000;26.690675
0.829875;0.085000;-0.004000;26.690674
0.829975;0.085000;-0.004000;26.690672
0.830075;0.085000;-0.004000;26.690671
0.830175;0.085000;-0.004000;26.690670
0.830275;0.085000;-0.004000;26.690668
0.830375;0.085000;-0.004000;26.690667
0.830475;0.085000;-0.004000;26.690666
0.830575;0.085000;-0.004000;26.690664
0.830675;0.085000;-0.004000;26.690663
0.830775;0.085000;-0.004000;26.690662
0.830875;0.085000;-0.004000;26.690660
0.830975;0.085000;-0.004000;26.690659
0.831075;0.085000;-0.004000;26.690658
0.831175;0.085000;-0.004000;26.690656
0.831275;0.085000;-0.004000;26.690655
0.831375;0.085000;-0.004000;26.690654
0.831475;0.085000;-0.004000;26.690652
0.831575;0.085000;-0.004000;26.690651
0.831675;0.085000;-0.004000;26.690650
0.831775;0.085000;-0.004000;26.690648
0.831875;0.085000;-0.004000;26.690647
0.831975;0.085000;-0.004000;26.690646
0.832075;0.085000;-0.004000;26.690644
0.832175;0.085000;-0.004000;26.690643
0.832275;0.085000;-0.004000;26.690642
0.832375;0.085000;-0.004000;26.690640
0.832475;0.085000;-0.004000;26.690639
0.832575;0.085000;-0.004000;26.690638
0.832675;0.085000;-0.004000;26.690636
0.832775;0.085000;-0.004000;26.690635
0.832875;0.085000;-0.004000;26.690634
0.832975;0.085000;-0.004000;26.690632
0.833075;0.085000;-0.004000;26.690631
0.833175;0.085000;-0.004000;26.690630
0.833275;0.085000;-0.004000;26.690628
0.833375;0.085000;-0.004000;26.690627
0.833475;0.085000;-0.004000;26.690626
0.833575;0.085000;-0.004000;26.690624
0.833675;0.085000;-0.004000;26.690623
0.833775;0.085000;-0.004000;26.690622
0.833875;0.085000;-0.004000;26.690620
0.833975;0.085000;-0.004000;26.690619
0.834075;0.085000;-0.004000;26.690618
0.834175;0.085000;-0.004000;26.690616
0.834275;0.085000;-0.004000;26.690615
0.834375;0.085000;-0.004000;26.690614
0.834475;0.085000;-0.004000;26.690612
0.834575;0.085000;-0.004000;26.690611
0.834675;0.085000;-0.004000;26.690610
0.834775;0.085000;-0.004000;26.690608
0.834875;0.085000;-0.004000;26.690607
0.834975;0.085000;-0.004000;26.690606
0.835075;0.085000;-0.004000;26.690604
0.835175;0.085000;-0.004000;26.690603
0.835275;0.085000;-0.004000;26.690602
0.835375;0.085000;-0.004000;26.690600
0.835475;0.085000;-0.004000;26.690599
0.835575;0.085000;-0.004000;26.690598
0.835675;0.085000;-0.004000;26.690596
0.835775;0.085000;-0.004000;26.690595
0.835875;0.085000;-0.004000;26.690594
0.835975;0.085000;-0.004000;26.690592
0.836075;0.085000;-0.004000;26.690591
0.836175;0.085000;-0.004000;26.690590
0.836275;0.085000;-0.004000;26.690588
0.836375;0.085000;-0.004000;26.690587
0.836475;0.085000;-0.004000;26.690586
0.836575;0.085000;-0.004000;26.690584
0.836675;0.085000;-0.004000;26.690583
0.836775;0.085000;-0.004000;26.690582
0.836875;0.085000;-0.004000;26.690580
0.836975;0.085000;-0.004000;26.690579
0.837075;0.085000;-0.004000;26.690578
0.837175;0.085000;-0.004000;26.690576
0.837275;0.085000;-0.004000;26.690575
0.837375;0.085000;-0.004000;26.690574
0.837475;0.085000;-0.004000;26.690572
0.837575;0.085000;-0.004000;26.690571
0.837675;0.085000;-0.004000;26.690570
0.837776;0.085000;-0.004000;26.690568
0.837876;0.085000;-0.004000;26.690567
0.837976;0.085000;-0.004000;26.690566
0.838076;0.085000;-0.004000;26.690564
0.838176;0.085000;-0.004000;26.690563
0.838276;0.085000;-0.004000;26.690562
0.838376;0.085000;-0.004000;26.690560
0.838476;0.085000;-0.004000;26.690559
0.838576;0.085000;-0.004000;26.690558
0.838676;0.085000;-0.004000;26.690556
0.838776;0.085000;-0.004000;26.690555
0.838876;0.085000;-0.004000;26.690554
0.838976;0.085000;-0.004000;26.690552
0.839076;0.085000;-0.004000;26.690551
0.839176;0.085000;-0.004000;26.690550
0.839276;0.085000;-0.004000;26.690548
0.839376;0.085000;-0.004000;26.690547
0.839476;0.085000;-0.004000;26.690546
0.839576;0.085000;-0.004000;26.690544
0.839676;0.085000;-0.004000;26.690543
0.839776;0.085000;-0.004000;26.690542
0.839876;0.085000;-0.004000;26.690540
0.839976;0.085000;-0.004000;26.690539
0.840076;0.085000;-0.004000;26.690538
0.840176;0.085000;-0.004000;26.690536
0.840276;0.085000;-0.004000;26.690535
0.840376;0.085000;-0.004000;26.690534
0.840476;0.085000;-0.004000;26.690532
0.840576;0.085000;-0.004000;26.690531
0.840676;0.085000;-0.004000;26.690530
0.840776;0.085000;-0.004000;26.690528
0.840876;0.085000;-0.004000;26.690527
0.840976;0.085000;-0.004000;26.690526
0.841076;0.085000;-0.004000;26.690524
0.841176;0.085000;-0.004000;26.690523
0.841276;0.085000;-0.004000;26.690522
0.841376;0.085000;-0.004000;26.690520
0.841476;0.085000;-0.004000;26.690519
0.841576;0.085000;-0.004000;26.690518
0.841676;0.085000;-0.004000;26.690516
0.841776;0.085000;-0.004000;26.690515
0.841876;0.085000;-0.004000;26.690514
0.841976;0.085000;-0.004000;26.690512
0.842076;0.085000;-0.004000;26.690511
0.842176;0.085000;-0.004000;26.690510
0.842276;0.085000;-0.004000;26.690508
0.842376;0.085000;-0.004000;26.690507
0.842476;0.085000;-0.004000;26.690506
0.842576;0.085000;-0.004000;26.690504
0.842676;0.085000;-0.004000;26.690503
0.842776;0.085000;-0.004000;26.690502
0.842876;0.085000;-0.004000;26.690500
0.842976;0.085000;-0.004000;26.690499
0.843076;0.085000;-0.004000;26.690498
0.843176;0.085000;-0.004000;26.690496
0.843276;0.085000;-0.004000;26.690495
0.843376;0.085000;-0.004000;26.690494
0.843476;0.085000;-0.004000;26.690492
0.843576;0.085000;-0.004000;26.690491
0.843676;0.085000;-0.004000;26.690490
0.843776;0.085000;-0.004000;26.690488
0.843876;0.085000;-0.004000;26.690487
0.843976;0.085000;-0.004000;26.690486
0.844076;0.085000;-0.004000;26.690484
0.844176;0.085000;-0.004000;26.690483
0.844276;0.085000;-0.004000;26.690482
0.844376;0.085000;-0.004000;26.690480
0.844476;0.085000;-0.004000;26.690479
0.844576;0.085000;-0.004000;26.690478
0.844676;0.085000;-0.004000;26.690476
0.844776;0.085000;-0.004000;26.690475
0.844876;0.085000;-0.004000;26.690474
0.844976;0.085000;-0.004000;26.690472
0.845076;0.085000;-0.004000;26.690471
0.845176;0.085000;-0.004000;26.690470
0.845276;0.085000;-0.004000;26.690468
0.845376;0.085000;-0.004000;26.690467
0.845476;0.085000;-0.004000;26.690466
0.845576;0.085000;-0.004000;26.690464
0.845676;0.085000;-0.004000;26.690463
0.845776;0.085000;-0.004000;26.690462
0.845876;0.085000;-0.004000;26.690460
0.845976;0.085000;-0.004000;26.690459
0.846076;0.085000;-0.004000;26.690458
0.846176;0.085000;-0.004000;26.690456
0.846276;0.085000;-0.004000;26.690455
0.846376;0.085000;-0.004000;26.690454
0.846476;0.085000;-0.004000;26.690452
0.846576;0.085000;-0.004000;26.690451
0.846676;0.085000;-0.004000;26.690449
0.846776;0.085000;-0.004000;26.690448
0.846876;0.085000;-0.004000;26.690447
0.846976;0.085000;-0.004000;26.690445
0.847076;0.085000;-0.004000;26.690444
0.847176;0.085000;-0.004000;26.690443
0.847276;0.085000;-0.004000;26.690441
0.847376;0.085000;-0.004000;26.690440
0.847476;0.085000;-0.004000;26.690439
0.847576;0.085000;-0.004000;26.690437
0.847676;0.085000;-0.004000;26.690436
0.847776;0.085000;-0.004000;26.690435
0.847876;0.085000;-0.004000;26.690433
0.847976;0.085000;-0.004000;26.690432
0.848076;0.085000;-0.004000;26.690431
0.848176;0.085000;-0.004000;26.690429
0.848276;0.085000;-0.004000;26.690428
0.848376;0.085000;-0.004000;26.690427
0.848476;0.085000;-0.004000;26.690425
0.848576;0.085000;-0.004000;26.690424
0.848676;0.085000;-0.004000;26.690423
0.848776;0.085000;-0.004000;26.690421
0.848877;0.085000;-0.004000;26.690420
0.848977;0.085000;-0.004000;26.690419
0.849077;0.085000;-0.004000;26.690417
0.849177;0.085000;-0.004000;26.690416
0.849277;0.085000;-0.004000;26.690415
0.849377;0.085000;-0.004000;26.690413
0.849477;0.085000;-0.004000;26.690412
0.849577;0.085000;-0.004000;26.690411
0.849677;0.085000;-0.004000;26.690409
0.849777;0.085000;-0.004000;26.690408
0.849877;0.085000;-0.004000;26.690407
0.849977;0.085000;-0.004000;26.690405
0.850077;0.085000;-0.004000;26.690404
0.850177;0.085000;-0.004000;26.690403
0.850277;0.085000;-0.004000;26.690401
0.850377;0.085000;-0.004000;26.690400
0.850477;0.085000;-0.004000;26.690399
0.850577;0.085000;-0.004000;26.690397
0.850677;0.085000;-0.004000;26.690396
0.850777;0.085000;-0.004000;26.690395
0.850877;0.085000;-0.004000;26.690393
0.850977;0.085000;-0.004000;26.690392
0.851077;0.085000;-0.004000;26.690391
0.851177;0.085000;-0.004000;26.690389
0.851277;0.085000;-0.004000;26.690388
0.851377;0.085000;-0.004000;26.690387
0.851477;0.085000;-0.004000;26.690385
0.851577;0.085000;-0.004000;26.690384
0.851677;0.085000;-0.004000;26.690383
0.851777;0.085000;-0.004000;26.690381
0.851877;0.085000;-0.004000;26.690380
0.851977;0.085000;-0.004000;26.690379
0.852077;0.085000;-0.004000;26.690377
0.852177;0.085000;-0.004000;26.690376
0.852277;0.085000;-0.004000;26.690375
0.852377;0.085000;-0.004000;26.690373
0.852477;0.085000;-0.004000;26.690372
0.852577;0.085000;-0.004000;26.690371
0.852677;0.085000;-0.004000;26.690369
0.852777;0.085000;-0.004000;26.690368
0.852877;0.085000;-0.004000;26.690367
0.852977;0.085000;-0.004000;26.690365
0.853077;0.085000;-0.004000;26.690364
0.853177;0.085000;-0.004000;26.690363
0.853277;0.085000;-0.004000;26.690361
0.853377;0.085000;-0.004000;26.690360
0.853477;0.085000;-0.004000;26.690359
0.853577;0.085000;-0.004000;26.690357
0.853677;0.085000;-0.004000;26.690356
0.853777;0.085000;-0.004000;26.690355
0.853877;0.085000;-0.004000;26.690353
0.853977;0.085000;-0.004000;26.690352
0.854077;0.085000;-0.004000;26.690351
0.854177;0.085000;-0.004000;26.690349
0.854277;0.085000;-0.004000;26.690348
0.854377;0.085000;-0.004000;26.690347
0.854477;0.085000;-0.004000;26.690345
0.854577;0.085000;-0.004000;26.690344
0.854677;0.085000;-0.004000;26.690343
0.854777;0.085000;-0.004000;26.690341
0.854877;0.085000;-0.004000;26.690340
0.854977;0.085000;-0.004000;26.690339
0.855077;0.085000;-0.004000;26.690337
0.855177;0.085000;-0.004000;26.690336
0.855277;0.085000;-0.004000;26.690335
0.855377;0.085000;-0.004000;26.690333
0.855477;0.085000;-0.004000;26.690332
0.855577;0.085000;-0.004000;26.690331
0.855677;0.085000;-0.004000;26.690329
0.855777;0.085000;-0.004000;26.690328
0.855877;0.085000;-0.004000;26.690327
0.855977;0.085000;-0.004000;26.690325
0.856077;0.085000;-0.004000;26.690324
0.856177;0.085000;-0.004000;26.690323
0.856277;0.085000;-0.004000;26.690321
0.856377;0.085000;-0.004000;26.690320
0.856477;0.085000;-0.004000;26.690319
