#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];rogowski_coil (float64)[1];outputFusedR (float64)[1];outputFusedZ (float64)[1];vertical_current_request (float64)[1]
0.510246;0.000031;-0.000532;-0.000598;-0.000410;-0.000464;-0.000511;-0.000392;0.000111;0.000452;0.001419;0.001530;0.001012;2.157101;-1.231745;-2.117505;1.391971;68.965012;0.424604;-0.000165;0.060176
0.510346;0.000020;-0.000531;-0.000598;-0.000426;-0.000482;-0.000505;-0.000391;0.000105;0.000444;0.001436;0.001536;0.001009;2.134213;-1.193599;-2.205242;1.426303;67.649170;0.424599;-0.000256;0.088058
0.510446;0.000011;-0.000530;-0.000594;-0.000431;-0.000489;-0.000516;-0.000376;0.000098;0.000439;0.001451;0.001543;0.001013;1.951108;-1.132564;-2.170910;1.155461;67.737503;0.424770;-0.000192;0.101372
0.510546;0.000013;-0.000529;-0.000589;-0.000434;-0.000496;-0.000531;-0.000357;0.000093;0.000429;0.001465;0.001547;0.001016;1.966367;-1.010494;-1.491896;1.136387;68.186707;0.424850;0.000024;0.108618
0.510646;0.000015;-0.000528;-0.000585;-0.000439;-0.000504;-0.000547;-0.000336;0.000085;0.000421;0.001477;0.001550;0.001021;1.893888;-1.029567;-1.697889;1.350010;68.410179;0.424741;-0.000007;0.121561
0.510746;0.000010;-0.000529;-0.000582;-0.000446;-0.000508;-0.000567;-0.000315;0.000078;0.000416;0.001493;0.001556;0.001031;1.794706;-0.979976;-1.484267;1.197422;68.748878;0.424850;0.000100;0.128443
0.510846;0.000007;-0.000527;-0.000575;-0.000451;-0.000507;-0.000583;-0.000298;0.000070;0.000415;0.001509;0.001560;0.001032;1.581083;-0.926571;-1.823774;1.292789;69.523529;0.424839;0.000095;0.136614
0.510946;0.000013;-0.000522;-0.000574;-0.000468;-0.000524;-0.000583;-0.000298;0.000057;0.000412;0.001517;0.001557;0.001021;1.665006;-0.918941;-1.987805;0.953282;68.037758;0.425001;-0.000065;0.147232
0.511046;0.000011;-0.000516;-0.000573;-0.000487;-0.000539;-0.000579;-0.000303;0.000046;0.000413;0.001529;0.001558;0.001010;1.432310;-0.827389;-1.736036;1.159275;66.572319;0.424934;0.000008;0.148590
0.511146;0.000011;-0.000507;-0.000568;-0.000502;-0.000551;-0.000568;-0.000303;0.000037;0.000409;0.001547;0.001558;0.000995;1.432310;-0.796871;-1.404158;1.430118;66.036819;0.424813;0.000090;0.147301
0.511246;0.000003;-0.000503;-0.000568;-0.000517;-0.000568;-0.000558;-0.000305;0.000021;0.000411;0.001554;0.001562;0.000986;1.401793;-0.812130;-1.564375;1.151646;64.545219;0.424933;-0.000016;0.149312
0.511346;0;-0.000497;-0.000567;-0.000529;-0.000581;-0.000548;-0.000307;0.000007;0.000406;0.001564;0.001565;0.000974;1.241576;-0.777798;-1.419417;0.983800;63.370152;0.425028;0.000031;0.144354
0.511446;0.000004;-0.000490;-0.000562;-0.000525;-0.000579;-0.000540;-0.000305;-0.000012;0.000395;0.001570;0.001563;0.000976;1.245391;-0.693875;-1.411787;1.090611;63.838211;0.425029;0.000073;0.137276
0.511546;0.000003;-0.000484;-0.000554;-0.000518;-0.000570;-0.000534;-0.000296;-0.000026;0.000384;0.001586;0.001564;0.000977;1.199615;-0.678616;-1.495710;1.212681;65.438248;0.425000;0.000159;0.121880
0.511646;-0.000001;-0.000479;-0.000547;-0.000513;-0.000561;-0.000532;-0.000291;-0.000049;0.000379;0.001593;0.001567;0.000978;1.146209;-0.655728;-1.503340;0.754919;66.311394;0.425255;0.000210;0.109278
0.511746;0.000007;-0.000472;-0.000539;-0.000509;-0.000553;-0.000530;-0.000283;-0.000066;0.000366;0.001601;0.001563;0.000979;1.249205;-0.579434;-1.343123;0.915135;67.299362;0.425231;0.000267;0.094681
0.511846;0.000007;-0.000468;-0.000532;-0.000507;-0.000545;-0.000529;-0.000279;-0.000078;0.000361;0.001610;0.001563;0.000984;1.142394;-0.579434;-1.392714;0.976170;68.397087;0.425221;0.000332;0.078194
0.511946;0.000004;-0.000464;-0.000532;-0.000521;-0.000557;-0.000533;-0.000268;-0.000077;0.000357;0.001625;0.001565;0.000978;1.146209;-0.583249;-1.346938;0.999058;68.008652;0.425210;0.000318;0.062737
0.512046;-0.000004;-0.000462;-0.000534;-0.000542;-0.000574;-0.000535;-0.000259;-0.000074;0.000362;0.001639;0.001569;0.000971;1.050842;-0.533658;-1.335494;1.082982;67.144447;0.425189;0.000305;0.046070
0.512146;-0.000018;-0.000461;-0.000537;-0.000562;-0.000590;-0.000539;-0.000244;-0.000068;0.000368;0.001658;0.001575;0.000962;1.035583;-0.461179;-1.343123;0.995244;66.494713;0.425266;0.000291;0.028582
0.512246;-0.000023;-0.000461;-0.000540;-0.000581;-0.000607;-0.000539;-0.000231;-0.000064;0.000368;0.001671;0.001577;0.000954;1.031768;-0.503140;-1.312606;0.712957;65.456322;0.425377;0.000265;0.010850
0.512346;-0.000026;-0.000460;-0.000542;-0.000600;-0.000625;-0.000539;-0.000222;-0.000065;0.000369;0.001682;0.001580;0.000943;0.921143;-0.472623;-1.308791;0.941838;64.140602;0.425264;0.000252;0
0.512446;-0.000026;-0.000459;-0.000539;-0.000604;-0.000627;-0.000543;-0.000205;-0.000069;0.000365;0.001692;0.001580;0.000946;0.917328;-0.449735;-1.240126;1.082982;64.702713;0.425211;0.000327;0
0.512546;-0.000027;-0.000459;-0.000535;-0.000606;-0.000624;-0.000545;-0.000188;-0.000076;0.000364;0.001702;0.001582;0.000950;0.821961;-0.472623;-1.194350;1.163090;65.804901;0.425170;0.000440;0
0.512646;-0.000021;-0.000454;-0.000528;-0.000603;-0.000614;-0.000540;-0.000179;-0.000086;0.000358;0.001710;0.001579;0.000950;0.856293;-0.430661;-1.186721;0.949467;67.406143;0.425312;0.000513;0
0.512746;-0.000014;-0.000447;-0.000521;-0.000602;-0.000602;-0.000528;-0.000176;-0.000098;0.000354;0.001716;0.001575;0.000949;0.791443;-0.472623;-1.175277;0.972356;69.114067;0.425295;0.000610;0
0.512846;-0.000014;-0.000442;-0.000513;-0.000600;-0.000587;-0.000513;-0.000174;-0.000104;0.000352;0.001729;0.001573;0.000950;0.791443;-0.400144;-1.144759;0.964726;71.250977;0.425356;0.000715;0
0.512946;-0.000022;-0.000438;-0.000512;-0.000610;-0.000589;-0.000491;-0.000193;-0.000112;0.000357;0.001736;0.001576;0.000940;0.776184;-0.388700;-1.098983;0.918950;70.771896;0.425374;0.000680;0
0.513046;-0.000028;-0.000432;-0.000509;-0.000622;-0.000590;-0.000465;-0.000214;-0.000117;0.000355;0.001743;0.001576;0.000929;0.745667;-0.350553;-1.087539;0.712957;70.334969;0.425488;0.000645;0
0.513146;-0.000025;-0.000422;-0.000503;-0.000631;-0.000587;-0.000435;-0.000242;-0.000124;0.000347;0.001751;0.001571;0.000915;0.772370;-0.335294;-1.083724;0.907506;69.902527;0.425392;0.000597;0
0.513246;-0.000026;-0.000414;-0.000498;-0.000638;-0.000584;-0.000404;-0.000268;-0.000129;0.000339;0.001759;0.001569;0.000902;0.711335;-0.339109;-1.034133;0.972356;69.569977;0.425355;0.000600;0
0.513346;-0.000035;-0.000412;-0.000497;-0.000648;-0.000588;-0.000381;-0.000281;-0.000126;0.000329;0.001770;0.001573;0.000897;0.745667;-0.331479;-1.022689;0.800695;69.186974;0.425443;0.000568;0
0.513446;-0.000040;-0.000412;-0.000492;-0.000647;-0.000579;-0.000369;-0.000270;-0.000122;0.000315;0.001782;0.001575;0.000902;0.730408;-0.312406;-0.942581;0.953282;70.811447;0.425394;0.000670;0
0.513546;-0.000051;-0.000415;-0.000488;-0.000647;-0.000571;-0.000367;-0.000252;-0.000125;0.000309;0.001795;0.001582;0.000908;0.635041;-0.373441;-0.999801;0.938023;72.113403;0.425383;0.000733;0
0.513646;-0.000054;-0.000416;-0.000485;-0.000650;-0.000568;-0.000374;-0.000227;-0.000125;0.000303;0.001809;0.001583;0.000911;0.726593;-0.342923;-0.976913;0.640478;73.330276;0.425556;0.000753;0
0.513746;-0.000055;-0.000418;-0.000483;-0.000653;-0.000566;-0.000381;-0.000204;-0.000125;0.000303;0.001820;0.001583;0.000919;0.707520;-0.312406;-0.988357;0.636663;74.469147;0.425581;0.000790;0
0.513846;-0.000055;-0.000418;-0.000479;-0.000655;-0.000563;-0.000388;-0.000179;-0.000121;0.000303;0.001831;0.001582;0.000924;0.730408;-0.278074;-0.927322;0.751104;76.139862;0.425550;0.000852;0
0.513946;-0.000059;-0.000417;-0.000480;-0.000669;-0.000574;-0.000386;-0.000165;-0.000117;0.000312;0.001842;0.001584;0.000914;0.703705;-0.266630;-0.877731;0.754919;76.325027;0.425544;0.000849;0
0.514046;-0.000065;-0.000415;-0.000480;-0.000685;-0.000586;-0.000383;-0.000149;-0.000111;0.000319;0.001854;0.001586;0.000905;0.673188;-0.262815;-0.885361;0.754919;76.245872;0.425534;0.000829;0
0.514146;-0.000065;-0.000409;-0.000480;-0.000700;-0.000596;-0.000376;-0.000136;-0.000106;0.000322;0.001864;0.001586;0.000888;0.646485;-0.247556;-0.896805;0.793065;76.140373;0.425508;0.000809;0
0.514246;-0.000079;-0.000406;-0.000482;-0.000716;-0.000603;-0.000371;-0.000122;-0.000095;0.000329;0.001880;0.001593;0.000871;0.577821;-0.247556;-0.831955;0.873174;76.060112;0.425453;0.000839;0
0.514346;-0.000082;-0.000401;-0.000482;-0.000729;-0.000610;-0.000363;-0.000112;-0.000090;0.000322;0.001891;0.001595;0.000854;0.600709;-0.239927;-0.870102;0.747289;75.769234;0.425501;0.000790;0
0.514446;-0.000087;-0.000399;-0.000478;-0.000730;-0.000606;-0.000359;-0.000102;-0.000094;0.000316;0.001893;0.001597;0.000855;0.558747;-0.239927;-0.873917;0.693883;76.464699;0.425517;0.000807;0
0.514546;-0.000086;-0.000396;-0.000471;-0.000727;-0.000599;-0.000352;-0.000091;-0.000094;0.000305;0.001901;0.001597;0.000853;0.551118;-0.236112;-0.854843;0.884618;78.036148;0.425422;0.000862;0
0.514646;-0.000086;-0.000393;-0.000464;-0.000724;-0.000590;-0.000341;-0.000084;-0.000096;0.000297;0.001907;0.001596;0.000852;0.547303;-0.251371;-0.892990;0.602331;79.466003;0.425553;0.000882;0
0.514746;-0.000091;-0.000388;-0.000455;-0.000719;-0.000575;-0.000331;-0.000078;-0.000097;0.000293;0.001921;0.001594;0.000849;0.581635;-0.186521;-0.793808;0.682439;81.492661;0.425548;0.000950;0
0.514846;-0.000096;-0.000387;-0.000447;-0.000714;-0.000562;-0.000315;-0.000081;-0.000107;0.000288;0.001925;0.001588;0.000852;0.524415;-0.213224;-0.831955;0.571814;82.629639;0.425583;0.000946;0
0.514946;-0.000101;-0.000383;-0.000443;-0.000721;-0.000563;-0.000293;-0.000096;-0.000117;0.000284;0.001932;0.001585;0.000838;0.467195;-0.209410;-0.774735;0.712957;81.900658;0.425495;0.000891;0.001371
0.515046;-0.000107;-0.000381;-0.000441;-0.000732;-0.000570;-0.000274;-0.000108;-0.000121;0.000280;0.001941;0.001583;0.000825;0.478639;-0.213224;-0.805252;0.773992;80.660080;0.425442;0.000787;0.022733
0.515146;-0.000120;-0.000379;-0.000439;-0.000743;-0.000576;-0.000262;-0.000112;-0.000119;0.000278;0.001962;0.001585;0.000809;0.478639;-0.182707;-0.744217;0.659551;80.041542;0.425501;0.000758;0.041140
0.515246;-0.000129;-0.000378;-0.000440;-0.000758;-0.000587;-0.000254;-0.000113;-0.000121;0.000280;0.001974;0.001587;0.000790;0.429048;-0.217039;-0.774735;0.670995;78.565010;0.425456;0.000680;0.059983
0.515346;-0.000143;-0.000379;-0.000445;-0.000775;-0.000604;-0.000258;-0.000102;-0.000119;0.000284;0.001987;0.001593;0.000773;0.432863;-0.217039;-0.721329;0.667181;76.905968;0.425434;0.000620;0.077011
0.515446;-0.000084;-0.000341;-0.000419;-0.000755;-0.000576;-0.000234;-0.000108;-0.000119;0.000253;0.002006;0.001556;0.000708;0.486268;-0.152189;-0.648850;0.560369;80.363861;0.425538;0.000735;0.087281
0.515546;-0.000096;-0.000330;-0.000405;-0.000743;-0.000549;-0.000226;-0.000098;-0.000110;0.000265;0.002037;0.001553;0.000665;0.390901;-0.133116;-0.580186;0.438300;83.417488;0.425622;0.000879;0.094990
0.515647;-0.000127;-0.000330;-0.000397;-0.000734;-0.000523;-0.000223;-0.000080;-0.000095;0.000283;0.002066;0.001555;0.000632;0.352754;-0.175077;-0.500077;0.308600;86.134506;0.425665;0.000965;0.102497
0.515747;-0.000168;-0.000335;-0.000394;-0.000728;-0.000496;-0.000217;-0.000067;-0.000084;0.000310;0.002085;0.001558;0.000601;0.318422;-0.209410;-0.278825;0.194159;87.951233;0.425686;0.001034;0.108449
0.515847;-0.000196;-0.000337;-0.000390;-0.000720;-0.000472;-0.000202;-0.000062;-0.000081;0.000326;0.002088;0.001549;0.000574;0.394716;-0.236112;-0.431413;0.049201;88.271683;0.425714;0.000915;0.117839
0.515947;-0.000216;-0.000335;-0.000391;-0.000726;-0.000464;-0.000175;-0.000071;-0.000083;0.000338;0.002084;0.001538;0.000535;0.543488;-0.300962;-0.553483;0.018684;86.312057;0.425651;0.000693;0.128022
0.516047;-0.000223;-0.000337;-0.000399;-0.000727;-0.000458;-0.000151;-0.000076;-0.000084;0.000316;0.002072;0.001516;0.000509;0.512971;-0.117857;-0.210161;0.552740;82.817642;0.425426;0.000628;0.131152
0.516147;-0.000232;-0.000348;-0.000418;-0.000726;-0.000461;-0.000138;-0.000076;-0.000088;0.000290;0.002055;0.001502;0.000505;-0.227078;0.202577;0.274304;1.899325;78.543716;0.424864;0.000801;0.124779
0.516247;-0.000213;-0.000347;-0.000426;-0.000721;-0.000461;-0.000127;-0.000094;-0.000104;0.000269;0.002039;0.001481;0.000499;-2.172569;0.179689;0.491741;4.317836;75.525047;0.423606;0.001306;0.106112
0.516347;-0.000202;-0.000344;-0.000430;-0.000716;-0.000457;-0.000116;-0.000111;-0.000119;0.000257;0.002032;0.001469;0.000491;-3.706073;0.172059;0.873210;5.664420;73.476692;0.422903;0.001790;0.085766
0.516447;-0.000192;-0.000346;-0.000428;-0.000699;-0.000439;-0.000107;-0.000120;-0.000139;0.000247;0.002018;0.001455;0.000501;-6.113140;0.137727;1.350046;7.052966;73.372704;0.422181;0.002630;0.052537
0.516547;-0.000183;-0.000347;-0.000423;-0.000681;-0.000415;-0.000096;-0.000133;-0.000161;0.000242;0.002002;0.001444;0.000509;-8.939823;0.271241;2.162574;8.723799;73.765137;0.421409;0.003704;0.010233
0.516647;-0.000166;-0.000346;-0.000414;-0.000660;-0.000387;-0.000079;-0.000144;-0.000178;0.000234;0.001990;0.001430;0.000514;-18.121771;0.759521;3.284092;10.882910;74.982460;0.420579;0.006772;0
0.516747;-0.000148;-0.000343;-0.000402;-0.000639;-0.000359;-0.000061;-0.000156;-0.000197;0.000227;0.001973;0.001415;0.000518;-16.756121;1.121916;4.363648;12.260010;76.179077;0.420082;0.006717;0
0.516847;-0.000145;-0.000345;-0.000393;-0.000622;-0.000332;-0.000049;-0.000158;-0.000202;0.000233;0.001967;0.001410;0.000532;-22.420931;1.804745;6.015408;14.689970;78.556419;0.419229;0.008928;0
0.516947;-0.000146;-0.000349;-0.000389;-0.000617;-0.000321;-0.000035;-0.000157;-0.000194;0.000243;0.001967;0.001410;0.000536;-24.683029;2.846155;8.628469;14.960810;80.192413;0.419631;0.010396;0
0.517047;-0.000139;-0.000342;-0.000382;-0.000610;-0.000309;-0.000021;-0.000150;-0.000177;0.000260;0.001973;0.001410;0.000526;-33.353821;3.628165;12.378310;17.859970;83.408707;0.418597;0.014120;0
0.517147;-0.000133;-0.000338;-0.000377;-0.000605;-0.000300;-0.000006;-0.000126;-0.000152;0.000284;0.001980;0.001413;0.000530;-30.866640;1.987850;15.067660;17.562429;87.971123;0.417953;0.014288;0
0.517247;-0.000128;-0.000330;-0.000372;-0.000597;-0.000286;0.000011;-0.000100;-0.000126;0.000308;0.001989;0.001417;0.000529;-38.202290;0.233094;18.497061;20.343330;93.368210;0.415714;0.017528;0
0.517347;-0.000119;-0.000313;-0.000352;-0.000570;-0.000248;0.000052;-0.000039;-0.000063;0.000356;0.002023;0.001434;0.000542;-40.807720;0.187318;20.473070;21.712811;108.452003;0.415087;0.019175;0
0.517447;-0.000098;-0.000298;-0.000332;-0.000530;-0.000198;0.000099;0.000018;-0.000008;0.000406;0.002034;0.001441;0.000565;-37.973400;-0.972347;22.498671;21.541149;124.034401;0.414665;0.019091;0
0.517547;-0.000065;-0.000272;-0.000294;-0.000464;-0.000125;0.000168;0.000080;0.000059;0.000461;0.002057;0.001449;0.000589;-39.945599;-2.555442;24.146610;23.070841;145.622101;0.413223;0.020243;0
0.517647;-0.000027;-0.000240;-0.000253;-0.000403;-0.000055;0.000241;0.000154;0.000145;0.000529;0.002087;0.001462;0.000617;-46.003319;-4.176684;24.722630;24.970551;169.713593;0.411599;0.022117;0
0.517747;-0.000015;-0.000227;-0.000229;-0.000360;-0.000005;0.000288;0.000201;0.000206;0.000580;0.002103;0.001474;0.000643;-43.912868;-5.733076;25.161320;24.337311;185.583603;0.411204;0.021376;0
0.517847;0.000025;-0.000194;-0.000178;-0.000281;0.000096;0.000383;0.000284;0.000300;0.000649;0.002136;0.001495;0.000679;-42.692169;-9.887270;26.790190;25.916590;214.137299;0.408558;0.021297;0
0.517947;0.000033;-0.000191;-0.000178;-0.000278;0.000103;0.000409;0.000286;0.000328;0.000673;0.002128;0.001493;0.000682;-44.454559;-5.935255;26.168400;25.443569;217.729706;0.410707;0.021214;0
0.518047;0.000072;-0.000161;-0.000143;-0.000229;0.000165;0.000489;0.000337;0.000411;0.000721;0.002150;0.001503;0.000687;-46.659451;-4.020282;27.064850;25.016331;237.273895;0.411958;0.021878;0
0.518147;0.000121;-0.000104;-0.000099;-0.000167;0.000326;0.000661;0.000491;0.000583;0.000829;0.002238;0.001579;0.000749;-35.429008;-13.370080;29.838131;21.831060;282.880005;0.409244;0.019312;0
0.518247;0.000187;-0.000037;-0.000025;-0.000107;0.000440;0.000842;0.000679;0.000818;0.000957;0.002320;0.001626;0.000788;-20.723391;4.513173;-20.950609;28.693680;331.266907;0.414738;0.000665;0
0.518347;0.000217;-0.000011;0.000001;-0.000066;0.000511;0.000969;0.000886;0.001140;0.001122;0.002383;0.001659;0.000818;-20.093969;5.466845;-14.740300;29.246811;373.184814;0.415006;0.001998;0
0.518447;0.000262;0.000019;0.000038;-0.000008;0.000585;0.001068;0.001029;0.001335;0.001240;0.002434;0.001690;0.000865;-19.933750;5.138782;-12.691820;27.633200;408.131714;0.415652;0.002370;0
0.518547;0.000310;0.000053;0.000086;0.000066;0.000680;0.001203;0.001235;0.001577;0.001404;0.002518;0.001744;0.000927;-18.667271;4.925159;-11.795370;25.603790;454.963898;0.416583;0.002216;0
0.518647;0.000350;0.000076;0.000115;0.000121;0.000745;0.001289;0.001392;0.001802;0.001571;0.002606;0.001801;0.000986;-19.388250;3.940970;-7.068968;22.487190;494.044495;0.417617;0.003675;0
0.518747;0.000420;0.000135;0.000180;0.000212;0.000858;0.001437;0.001591;0.002017;0.001761;0.002725;0.001882;0.001068;-19.628571;2.659235;-4.074439;20.011459;548.230103;0.418314;0.004570;0
0.518847;0.000486;0.000179;0.000226;0.000286;0.000944;0.001540;0.001716;0.002164;0.001910;0.002812;0.001948;0.001139;-16.832411;2.735529;-5.260807;18.271959;588.345581;0.419286;0.003502;0
0.518947;0.000579;0.000266;0.000313;0.000396;0.001078;0.001744;0.001964;0.002409;0.002152;0.002991;0.002080;0.001249;-14.139240;0.511566;-2.350200;14.876890;658.923523;0.420085;0.003633;0
0.519047;0.000692;0.000358;0.000398;0.000515;0.001227;0.001957;0.002204;0.002664;0.002394;0.003167;0.002209;0.001357;-12.502740;-2.513480;2.700445;12.000620;731.641418;0.420326;0.004553;0
0.519147;0.000874;0.000543;0.000573;0.000714;0.001437;0.002221;0.002481;0.002942;0.002677;0.003443;0.002427;0.001545;-8.092962;-12.317230;1.556039;13.335760;837.075378;0.416200;0.003197;0
0.519247;0.001059;0.000734;0.000755;0.000922;0.001657;0.002486;0.002725;0.003135;0.002876;0.003650;0.002621;0.001739;-5.510419;-14.194050;1.468301;15.170620;933.822815;0.415479;0.002464;0
0.519347;0.001315;0.000981;0.000978;0.001172;0.001922;0.002809;0.003043;0.003491;0.003237;0.003991;0.002894;0.001990;-3.542041;-15.529190;1.105906;14.964630;1068.344971;0.416175;0.001967;0
0.519447;0.001521;0.001199;0.001188;0.001417;0.002185;0.003092;0.003351;0.003780;0.003530;0.004254;0.003135;0.002255;-6.528941;-2.181602;0.667217;10.482370;1188.362061;0.424272;0.002576;0
0.519547;0.001800;0.001520;0.001509;0.001786;0.002586;0.003533;0.003858;0.004225;0.003936;0.004623;0.003465;0.002621;-3.858660;-1.323298;-1.133315;7.079669;1365.495972;0.427091;0.001561;0
0.519647;0.002056;0.001798;0.001788;0.002116;0.002958;0.003956;0.004329;0.004624;0.004231;0.004877;0.003714;0.002908;-5.067916;0.442902;-0.625962;5.279137;1516.749023;0.429338;0.001772;0
0.519747;0.002384;0.002147;0.002127;0.002511;0.003409;0.004496;0.004941;0.005221;0.004737;0.005281;0.004037;0.003260;-5.865185;-1.796319;1.018168;5.374504;1716.718994;0.429577;0.002215;0
0.519847;0.002610;0.002397;0.002420;0.002885;0.003847;0.005020;0.005486;0.005687;0.005037;0.005542;0.004256;0.003513;-5.605787;0.053804;3.879183;1.056279;1876.227051;0.432392;0.002383;0
0.519947;0.002903;0.002701;0.002729;0.003256;0.004286;0.005565;0.006054;0.006244;0.005506;0.005919;0.004566;0.003817;-5.533308;-1.594141;3.024693;4.428462;2062.735107;0.431672;0.002068;0
0.520047;0.003165;0.002979;0.003019;0.003613;0.004717;0.006118;0.006637;0.006768;0.005889;0.006250;0.004841;0.004096;-4.522416;-4.012652;1.090647;4.012661;2237.445068;0.431905;0.001348;0.005920
0.520147;0.003446;0.003265;0.003311;0.003972;0.005148;0.006661;0.007232;0.007322;0.006324;0.006608;0.005134;0.004397;-9.622652;-0.003416;2.299903;3.684598;2419.300049;0.433983;0.002254;0
0.520247;0.003723;0.003552;0.003604;0.004331;0.005575;0.007180;0.007784;0.007831;0.006713;0.006936;0.005419;0.004691;-4.999251;0.240724;1.453042;2.807220;2593.952881;0.435117;0.001222;0.043708
0.520347;0.003971;0.003800;0.003857;0.004661;0.005994;0.007705;0.008339;0.008307;0.007054;0.007236;0.005679;0.004961;-5.556196;1.499570;4.459015;-0.217827;2756.779053;0.436869;0.001525;0.049862
0.520447;0.004233;0.004045;0.004124;0.004996;0.006388;0.008157;0.008851;0.008782;0.007476;0.007579;0.005984;0.005275;0.604523;-0.629025;-0.244493;3.207762;2923.892090;0.436332;0.000028;0.108514
0.520547;0.004483;0.004302;0.004395;0.005337;0.006783;0.008600;0.009325;0.009163;0.007789;0.007865;0.006231;0.005559;0.921143;0.019472;6.305324;-6.550207;3077.137939;0.439374;0.000668;0.101308
0.520647;0.004773;0.004573;0.004671;0.005673;0.007182;0.009070;0.009869;0.009662;0.008214;0.008218;0.006533;0.005873;4.934193;1.453794;8.407216;-12.009020;3249.940918;0.441404;0.000430;0.118558
0.520747;0.005046;0.004841;0.004939;0.006016;0.007577;0.009493;0.010323;0.010076;0.008526;0.008533;0.006836;0.006188;-13.094020;0.824371;6.267177;2.414307;3408.520996;0.439363;0.002029;0.078597
0.520847;0.005314;0.005091;0.005220;0.006364;0.007973;0.009958;0.010886;0.010567;0.008883;0.008833;0.007107;0.006478;-3.835772;0.065248;2.364753;-0.023278;3573.632080;0.440381;0.000521;0.129651
0.520947;0.005638;0.005405;0.005485;0.006690;0.008345;0.010366;0.011327;0.010960;0.009286;0.009212;0.007444;0.006815;-2.000908;14.023190;6.400691;-20.988800;3740.889893;0.446544;0.000735;0.126768
0.521047;0.005852;0.005586;0.005683;0.006942;0.008684;0.010780;0.011751;0.011276;0.009587;0.009480;0.007681;0.007051;5.033375;4.211812;-11.459670;8.475844;3870.714111;0.441387;-0.001365;0.190940
0.521147;0.006255;0.005996;0.006033;0.007325;0.009064;0.011145;0.012172;0.011749;0.009994;0.009895;0.008095;0.007462;-5.395979;9.739294;10.352710;-11.360530;4060.007080;0.445509;0.001236;0.111729
0.521247;0.006449;0.006147;0.006218;0.007602;0.009462;0.011681;0.012738;0.012168;0.010361;0.010130;0.008293;0.007632;-10.507660;14.534360;11.592480;-18.104891;4200.321777;0.446723;0.001466;0.101322
0.521347;0.006311;0.005893;0.005940;0.007266;0.008972;0.011044;0.012089;0.011634;0.009838;0.009809;0.008053;0.007496;-7.185067;9.796514;-3.139841;-1.007467;4027.303955;0.444352;0.000429;0.126609
0.521447;0.006647;0.006326;0.006354;0.007646;0.009307;0.011258;0.012221;0.011728;0.010070;0.010051;0.008390;0.007864;-6.429759;11.532200;7.575614;-11.215570;4169.433105;0.446739;0.001026;0.100661
0.521547;0.006655;0.006294;0.006296;0.007558;0.009124;0.010906;0.011861;0.011364;0.009795;0.009938;0.008335;0.007907;-5.739301;9.895696;-0.770920;-7.130039;4102.245117;0.446627;0.000460;0.107538
0.521647;0.006849;0.006519;0.006518;0.007759;0.009296;0.011020;0.011954;0.011463;0.009957;0.010039;0.008511;0.008086;2.195248;6.779097;4.001253;-11.764880;4179.812012;0.447200;0.000181;0.103905
0.521747;0.006633;0.006233;0.006214;0.007395;0.008802;0.010361;0.011297;0.010865;0.009448;0.009664;0.008229;0.007901;-1.474481;8.499520;3.284092;-10.582330;3990.837891;0.447682;0.000694;0.074782
0.521847;0.006850;0.006497;0.006488;0.007689;0.009125;0.010693;0.011667;0.011193;0.009768;0.009920;0.008475;0.008138;3.728752;13.660790;-6.222107;-16.643869;4125.246094;0.449188;-0.000517;0.095877
0.521947;0.006992;0.006649;0.006650;0.007895;0.009339;0.010915;0.011923;0.011394;0.009921;0.010089;0.008637;0.008314;1.562010;3.521354;4.325501;-4.993814;4211.273926;0.446496;0.000306;0.054693
0.522047;0.006892;0.006496;0.006493;0.007673;0.009062;0.010566;0.011566;0.011049;0.009719;0.009850;0.008490;0.008179;-1.764397;8.629220;-0.053759;-9.285337;4108.858887;0.447870;0.000442;0.033105
0.522147;0.006702;0.006256;0.006242;0.007414;0.008751;0.010196;0.011286;0.010802;0.009412;0.009614;0.008270;0.007989;7.470960;6.027604;2.177833;-8.583435;3987.883057;0.447388;0.000097;0.025202
0.522247;0.006845;0.006433;0.006403;0.007571;0.008909;0.010370;0.011484;0.011021;0.009627;0.009798;0.008445;0.008137;-0.215634;6.389998;3.955477;-9.415036;4070.208008;0.447600;0.000837;0
0.522347;0.007185;0.006805;0.006787;0.008002;0.009433;0.010988;0.012099;0.011555;0.010202;0.010236;0.008848;0.008469;-7.246102;13.740900;1.021983;-9.132750;4285.582031;0.448432;0.000975;0
0.522447;0.006917;0.006510;0.006465;0.007631;0.008927;0.010342;0.011451;0.010993;0.009637;0.009764;0.008492;0.008221;8.870950;0.221650;-5.607943;-7.580172;4084.072998;0.446831;-0.000540;0
0.522547;0.007187;0.006813;0.006775;0.008008;0.009386;0.010847;0.011975;0.011438;0.010121;0.010136;0.008821;0.008507;0.905884;7.866282;1.662850;-9.056456;4264.301758;0.447914;0.000425;0
