#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];outputMpIp (float64)[1];outputMpR (float64)[1];outputMpZ (float64)[1];outputEpR (float64)[1];outputEpZ (float64)[1]
0.057710;-0.000074;-0.000058;0.000113;0.000052;0.000099;0.000077;0.000065;-0.000048;0.000060;0.000055;-0.000094;0.000126;3.530388;32.093361;-1.930585;4.783228;14.603989;0.433243;-0.054608;0.439167;-0.004255
0.057810;-0.000045;-0.000065;0.000136;0.000020;0.000110;0.000090;0.000049;-0.000061;0.000067;0.000049;-0.000055;0.000110;3.534203;32.093361;-1.930585;4.783228;15.815803;0.444805;-0.043719;0.439167;-0.004256
0.057910;-0.000017;-0.000072;0.000160;-0.000012;0.000124;0.000106;0.000032;-0.000075;0.000072;0.000043;-0.000017;0.000095;3.534203;32.093361;-1.930585;4.783228;17.114937;0.455466;-0.035377;0.439167;-0.004256
0.058010;0.000001;-0.000076;0.000176;-0.000031;0.000136;0.000122;0.000014;-0.000087;0.000073;0.000037;0.000005;0.000085;3.526573;32.089539;-1.934399;4.779413;17.786048;0.462609;-0.033921;0.439167;-0.004255
0.058110;-0.000026;-0.000066;0.000157;0.000004;0.000133;0.000122;0.000015;-0.000083;0.000060;0.000043;-0.000035;0.000100;3.526573;32.089539;-1.934399;4.779413;16.557059;0.458640;-0.049200;0.439167;-0.004255
0.058210;-0.000055;-0.000059;0.000136;0.000038;0.000125;0.000114;0.000024;-0.000076;0.000051;0.000049;-0.000073;0.000116;3.518944;32.085732;-1.942029;4.767969;15.202292;0.451365;-0.063396;0.439171;-0.004255
0.058310;-0.000087;-0.000053;0.000112;0.000070;0.000111;0.000096;0.000043;-0.000061;0.000045;0.000055;-0.000109;0.000134;3.526573;32.089539;-1.930585;4.779413;13.815904;0.438683;-0.074744;0.439167;-0.004254
0.058410;-0.000116;-0.000047;0.000088;0.000101;0.000096;0.000077;0.000063;-0.000046;0.000040;0.000062;-0.000146;0.000150;3.530388;32.093361;-1.930585;4.783228;12.470614;0.422723;-0.087623;0.439167;-0.004255
0.058510;-0.000134;-0.000043;0.000073;0.000120;0.000084;0.000061;0.000080;-0.000035;0.000040;0.000067;-0.000168;0.000161;3.530388;32.093361;-1.934399;4.787043;11.853868;0.411152;-0.092240;0.439165;-0.004256
0.058610;-0.000109;-0.000054;0.000089;0.000083;0.000082;0.000053;0.000087;-0.000036;0.000054;0.000061;-0.000125;0.000150;3.534203;32.093361;-1.926770;4.783228;13.035504;0.418795;-0.062700;0.439167;-0.004255
0.058710;-0.000083;-0.000064;0.000107;0.000047;0.000082;0.000048;0.000091;-0.000038;0.000067;0.000055;-0.000083;0.000137;3.534203;32.093361;-1.930585;4.787043;14.208833;0.426305;-0.039878;0.439165;-0.004256
0.058810;-0.000056;-0.000073;0.000125;0.000011;0.000083;0.000046;0.000091;-0.000042;0.000080;0.000048;-0.000041;0.000123;3.530388;32.093361;-1.930585;4.783228;15.386010;0.433870;-0.021752;0.439167;-0.004255
0.058910;-0.000028;-0.000082;0.000144;-0.000024;0.000087;0.000047;0.000088;-0.000048;0.000091;0.000042;0;0.000108;3.534203;32.093361;-1.930585;4.783228;16.545793;0.440955;-0.007612;0.439167;-0.004256
0.059010;-0.000010;-0.000087;0.000155;-0.000047;0.000090;0.000050;0.000084;-0.000051;0.000098;0.000037;0.000024;0.000098;3.534203;32.093361;-1.930585;4.783228;17.151697;0.444932;-0.001088;0.439167;-0.004256
0.059110;-0.000034;-0.000076;0.000137;-0.000012;0.000086;0.000051;0.000084;-0.000046;0.000087;0.000043;-0.000019;0.000109;3.534203;32.093361;-1.930585;4.787043;15.972873;0.439368;-0.014647;0.439165;-0.004256
0.059210;-0.000056;-0.000064;0.000119;0.000023;0.000083;0.000055;0.000082;-0.000042;0.000076;0.000049;-0.000062;0.000120;3.534203;32.093361;-1.930585;4.783228;14.848786;0.434059;-0.031879;0.439167;-0.004256
0.059310;-0.000079;-0.000052;0.000103;0.000058;0.000082;0.000062;0.000077;-0.000041;0.000063;0.000055;-0.000105;0.000131;3.534203;32.093361;-1.930585;4.787043;13.743853;0.428761;-0.053222;0.439165;-0.004256
0.059410;-0.000102;-0.000040;0.000086;0.000094;0.000083;0.000071;0.000069;-0.000040;0.000050;0.000061;-0.000149;0.000142;3.534203;32.093361;-1.930585;4.783228;12.690910;0.423750;-0.078957;0.439167;-0.004256
0.059510;-0.000114;-0.000031;0.000079;0.000119;0.000087;0.000083;0.000056;-0.000043;0.000039;0.000065;-0.000177;0.000148;3.530388;32.093361;-1.926770;4.787043;12.188347;0.424217;-0.100320;0.439165;-0.004254
0.059610;-0.000085;-0.000037;0.000105;0.000088;0.000103;0.000102;0.000035;-0.000059;0.000043;0.000060;-0.000139;0.000134;3.534203;32.093361;-1.926770;4.783228;13.616112;0.441428;-0.085388;0.439167;-0.004255
0.059710;-0.000056;-0.000043;0.000130;0.000058;0.000120;0.000124;0.000012;-0.000077;0.000046;0.000053;-0.000101;0.000119;3.534203;32.089539;-1.930585;4.783228;14.989725;0.455715;-0.074484;0.439165;-0.004256
