#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];outputMpIp (float64)[1];outputMpR (float64)[1];outputMpZ (float64)[1]
0.015401;0.007049;0.006136;0.006256;0.007896;0.008848;0.010090;0.011778;0.011681;0.009923;0.008729;0.008159;0.008224;4081.661179;0.453652;-0.007605
0.015501;0.007069;0.006183;0.006323;0.008024;0.009030;0.010332;0.012068;0.011948;0.010006;0.008781;0.008226;0.008251;4138.966412;0.453153;-0.007526
0.015601;0.006954;0.006014;0.006127;0.007786;0.008746;0.009975;0.011745;0.011649;0.009788;0.008647;0.008085;0.008152;4038.754296;0.453496;-0.007804
0.015702;0.006858;0.005953;0.006132;0.007792;0.008752;0.009960;0.011670;0.011468;0.009662;0.008475;0.007945;0.008023;4000.575781;0.453249;-0.007414
0.015802;0.007083;0.006209;0.006369;0.008089;0.009117;0.010377;0.012139;0.011954;0.010109;0.008813;0.008294;0.008275;4161.742635;0.453126;-0.007489
0.015902;0.007257;0.006418;0.006569;0.008297;0.009380;0.010716;0.012497;0.012269;0.010385;0.009091;0.008475;0.008459;4278.106211;0.453028;-0.007427
0.016002;0.006902;0.005946;0.006074;0.007742;0.008702;0.009943;0.011838;0.011726;0.009732;0.008574;0.008053;0.008090;4025.192921;0.453216;-0.007930
0.016102;0.006939;0.006085;0.006250;0.007944;0.008963;0.010249;0.012037;0.011792;0.009930;0.008636;0.008083;0.008103;4091.008213;0.452861;-0.007480
0.016202;0.007136;0.006305;0.006445;0.008194;0.009280;0.010614;0.012416;0.012253;0.010306;0.008934;0.008400;0.008321;4231.118760;0.452777;-0.007577
0.016302;0.007332;0.006528;0.006641;0.008391;0.009483;0.010828;0.012548;0.012387;0.010458;0.009132;0.008590;0.008500;4317.294310;0.453079;-0.007308
0.016402;0.007035;0.006164;0.006266;0.007925;0.008900;0.010096;0.011764;0.011669;0.009869;0.008639;0.008197;0.008177;4079.014651;0.453604;-0.007406
0.016502;0.007089;0.006211;0.006334;0.008059;0.009098;0.010396;0.012093;0.011984;0.010077;0.008793;0.008295;0.008231;4155.273187;0.453097;-0.007516
0.016602;0.007147;0.006237;0.006318;0.008013;0.008990;0.010207;0.011863;0.011845;0.009974;0.008835;0.008315;0.008287;4130.764324;0.453710;-0.007530
0.016702;0.007115;0.006221;0.006302;0.007947;0.008862;0.010021;0.011663;0.011695;0.009882;0.008705;0.008259;0.008236;4087.051539;0.453994;-0.007442
0.016802;0.007261;0.006411;0.006518;0.008238;0.009293;0.010581;0.012174;0.012111;0.010289;0.008970;0.008470;0.008401;4235.443014;0.453392;-0.007316
0.016902;0.006915;0.005995;0.006084;0.007727;0.008629;0.009737;0.011267;0.011313;0.009520;0.008375;0.008018;0.008012;3957.804815;0.454001;-0.007319
0.017002;0.006935;0.006050;0.006181;0.007905;0.008958;0.010257;0.011791;0.011764;0.009903;0.008588;0.008108;0.008031;4069.988815;0.452946;-0.007496
0.017102;0.007202;0.006340;0.006412;0.008150;0.009213;0.010535;0.012053;0.012065;0.010171;0.008946;0.008396;0.008310;4199.398096;0.453319;-0.007417
0.017202;0.007012;0.006086;0.006140;0.007816;0.008771;0.009987;0.011481;0.011565;0.009707;0.008669;0.008155;0.008137;4033.219318;0.453888;-0.007573
0.017302;0.007082;0.006181;0.006231;0.007870;0.008780;0.009955;0.011426;0.011573;0.009797;0.008651;0.008251;0.008155;4049.740116;0.454174;-0.007461
0.017402;0.007215;0.006344;0.006393;0.008105;0.009134;0.010439;0.011971;0.012066;0.010222;0.008965;0.008474;0.008335;4194.355924;0.453586;-0.007638
0.017502;0.007400;0.006539;0.006608;0.008352;0.009416;0.010716;0.012231;0.012321;0.010431;0.009169;0.008670;0.008526;4300.219305;0.453613;-0.007392
0.017602;0.007132;0.006183;0.006203;0.007872;0.008783;0.009930;0.011500;0.011666;0.009826;0.008691;0.008303;0.008238;4064.407563;0.454251;-0.007636
0.017702;0.007206;0.006276;0.006300;0.007989;0.008948;0.010125;0.011686;0.011862;0.010037;0.008858;0.008408;0.008323;4130.283510;0.454100;-0.007681
0.017802;0.007482;0.006596;0.006642;0.008349;0.009398;0.010685;0.012244;0.012324;0.010490;0.009244;0.008716;0.008602;4315.462663;0.453874;-0.007464
0.017902;0.007173;0.006231;0.006236;0.007891;0.008803;0.009883;0.011360;0.011534;0.009793;0.008682;0.008342;0.008277;4059.691088;0.454607;-0.007440
0.018002;0.007334;0.006443;0.006424;0.008088;0.009029;0.010176;0.011677;0.011882;0.010127;0.008953;0.008548;0.008456;4173.860309;0.454521;-0.007503
0.018102;0.007547;0.006695;0.006705;0.008424;0.009436;0.010670;0.012126;0.012296;0.010467;0.009255;0.008804;0.008663;4327.735117;0.454224;-0.007251
0.018202;0.007145;0.006203;0.006202;0.007861;0.008799;0.009969;0.011466;0.011706;0.009940;0.008740;0.008328;0.008227;4074.524848;0.454253;-0.007764
0.018302;0.007380;0.006484;0.006461;0.008153;0.009133;0.010364;0.011786;0.012060;0.010275;0.009033;0.008616;0.008456;4215.308835;0.454278;-0.007568
0.018402;0.006994;0.006020;0.005985;0.007610;0.008467;0.009560;0.010971;0.011316;0.009599;0.008462;0.008146;0.008054;3941.966273;0.454703;-0.007828
0.018502;0.007155;0.006274;0.006256;0.007921;0.008825;0.009969;0.011309;0.011587;0.009832;0.008710;0.008296;0.008239;4066.214458;0.454489;-0.007369
0.018602;0.007447;0.006560;0.006534;0.008237;0.009193;0.010360;0.011731;0.012029;0.010286;0.009081;0.008697;0.008548;4234.941550;0.454586;-0.007394
0.018702;0.007110;0.006162;0.006129;0.007846;0.008748;0.009826;0.011209;0.011545;0.009721;0.008634;0.008273;0.008214;4029.008595;0.454538;-0.007544
0.018802;0.007225;0.006306;0.006269;0.007947;0.008812;0.009857;0.011213;0.011565;0.009777;0.008693;0.008386;0.008324;4066.263215;0.454907;-0.007310
0.018902;0.007460;0.006559;0.006534;0.008246;0.009164;0.010261;0.011612;0.011946;0.010214;0.009040;0.008705;0.008566;4219.478200;0.454839;-0.007287
0.019002;0.007207;0.006229;0.006142;0.007769;0.008545;0.009500;0.010853;0.011288;0.009660;0.008662;0.008362;0.008318;3994.677331;0.455674;-0.007611
0.019102;0.007425;0.006473;0.006351;0.007968;0.008756;0.009735;0.011082;0.011561;0.009917;0.008861;0.008623;0.008489;4100.058260;0.455825;-0.007494
0.019202;0.007670;0.006773;0.006643;0.008287;0.009137;0.010206;0.011604;0.012058;0.010360;0.009280;0.008954;0.008794;4276.341118;0.455634;-0.007505
0.019302;0.007734;0.006814;0.006680;0.008342;0.009183;0.010244;0.011648;0.012144;0.010419;0.009337;0.009024;0.008851;4301.817696;0.455698;-0.007521
0.019402;0.007675;0.006748;0.006558;0.008139;0.008872;0.009792;0.011163;0.011721;0.010119;0.009154;0.008887;0.008796;4192.893993;0.456545;-0.007464
0.019502;0.007830;0.006948;0.006773;0.008413;0.009219;0.010196;0.011559;0.011985;0.010438;0.009351;0.009067;0.008948;4313.772132;0.456173;-0.007214
0.019602;0.007588;0.006590;0.006382;0.007928;0.008588;0.009384;0.010724;0.011310;0.009828;0.008839;0.008756;0.008666;4074.359344;0.457135;-0.007413
0.019702;0.007662;0.006692;0.006512;0.008108;0.008846;0.009738;0.011103;0.011681;0.010112;0.009035;0.008871;0.008735;4172.295206;0.456510;-0.007465
0.019802;0.007923;0.007035;0.006830;0.008517;0.009317;0.010279;0.011605;0.012112;0.010509;0.009465;0.009142;0.009066;4355.505933;0.456275;-0.007169
0.019902;0.007819;0.006834;0.006646;0.008323;0.009096;0.010016;0.011387;0.011952;0.010287;0.009246;0.009036;0.008902;4267.682154;0.456340;-0.007358
0.020002;0.007649;0.006662;0.006512;0.008151;0.008922;0.009865;0.011191;0.011780;0.010141;0.009033;0.008847;0.008724;4187.131519;0.456178;-0.007434
0.020102;0.007827;0.006905;0.006746;0.008444;0.009252;0.010239;0.011510;0.012083;0.010374;0.009250;0.009036;0.008908;4307.810823;0.455988;-0.007103
0.020202;0.007549;0.006554;0.006354;0.007968;0.008664;0.009488;0.010664;0.011336;0.009817;0.008732;0.008681;0.008574;4066.500238;0.456798;-0.007209
0.020302;0.007777;0.006833;0.006618;0.008256;0.009003;0.009905;0.011023;0.011678;0.010189;0.009097;0.008967;0.008801;4213.255301;0.456700;-0.007103
0.020402;0.007950;0.006991;0.006825;0.008505;0.009316;0.010298;0.011452;0.012128;0.010473;0.009344;0.009164;0.008974;4340.747307;0.456267;-0.007068
0.020502;0.007642;0.006693;0.006451;0.008113;0.008844;0.009709;0.010823;0.011514;0.009972;0.008954;0.008753;0.008702;4136.246226;0.456694;-0.007151
0.020602;0.007735;0.006765;0.006562;0.008286;0.009111;0.010072;0.011286;0.011959;0.010336;0.009141;0.008954;0.008788;4246.214187;0.456025;-0.007394
0.020702;0.007963;0.007002;0.006861;0.008630;0.009533;0.010566;0.011832;0.012449;0.010753;0.009469;0.009235;0.009013;4414.152659;0.455601;-0.007270
0.020802;0.007633;0.006592;0.006379;0.008107;0.008852;0.009726;0.011006;0.011701;0.009974;0.008973;0.008761;0.008725;4146.249745;0.456364;-0.007442
0.020902;0.007801;0.006767;0.006544;0.008263;0.009032;0.009936;0.011175;0.011863;0.010323;0.009137;0.008995;0.008842;4233.896932;0.456444;-0.007452
0.021002;0.007931;0.006896;0.006664;0.008404;0.009189;0.010115;0.011389;0.012115;0.010501;0.009357;0.009172;0.008983;4313.310959;0.456425;-0.007523
0.021102;0.007654;0.006609;0.006340;0.008018;0.008731;0.009551;0.010828;0.011598;0.010086;0.008915;0.008856;0.008687;4124.609490;0.456794;-0.007683
0.021202;0.007810;0.006803;0.006573;0.008295;0.009083;0.010005;0.011314;0.012049;0.010462;0.009177;0.009069;0.008859;4265.959415;0.456251;-0.007615
0.021302;0.007481;0.006435;0.006169;0.007853;0.008546;0.009334;0.010625;0.011431;0.009868;0.008697;0.008657;0.008533;4037.206374;0.456706;-0.007765
0.021402;0.007750;0.006773;0.006514;0.008174;0.008861;0.009633;0.010884;0.011674;0.010097;0.008968;0.008954;0.008820;4172.560744;0.456999;-0.007299
0.021502;0.008018;0.007065;0.006807;0.008506;0.009234;0.010048;0.011279;0.012023;0.010462;0.009298;0.009257;0.009105;4328.368307;0.456948;-0.007085
0.021602;0.007780;0.006735;0.006425;0.008055;0.008647;0.009302;0.010551;0.011443;0.009944;0.008876;0.008947;0.008842;4111.901505;0.457781;-0.007380
0.021702;0.007857;0.006836;0.006556;0.008282;0.009011;0.009813;0.011088;0.011903;0.010323;0.009115;0.009062;0.008917;4237.281805;0.456798;-0.007451
0.021802;0.007947;0.006981;0.006753;0.008517;0.009280;0.010092;0.011322;0.012079;0.010360;0.009213;0.009129;0.009040;4313.226716;0.456544;-0.006971
0.021902;0.007655;0.006623;0.006378;0.008121;0.008824;0.009566;0.010786;0.011603;0.009989;0.008800;0.008811;0.008725;4124.890832;0.456751;-0.007285
0.022002;0.007860;0.006897;0.006629;0.008420;0.009182;0.010004;0.011224;0.011995;0.010341;0.009103;0.009043;0.008940;4271.354835;0.456451;-0.007120
0.022102;0.008180;0.007215;0.006930;0.008720;0.009485;0.010290;0.011520;0.012355;0.010711;0.009509;0.009426;0.009276;4426.347613;0.456803;-0.007086
0.022202;0.007922;0.006901;0.006544;0.008244;0.008853;0.009490;0.010705;0.011610;0.010076;0.009006;0.009073;0.009018;4185.803865;0.457805;-0.007163
0.022302;0.007756;0.006689;0.006325;0.008022;0.008596;0.009196;0.010455;0.011411;0.009815;0.008821;0.008877;0.008829;4082.479287;0.457860;-0.007392
0.022402;0.007692;0.006660;0.006280;0.007979;0.008568;0.009203;0.010466;0.011385;0.009935;0.008802;0.008847;0.008786;4075.122310;0.457707;-0.007574
0.022502;0.008020;0.007014;0.006616;0.008340;0.008952;0.009601;0.010859;0.011763;0.010302;0.009172;0.009213;0.009103;4244.721157;0.457802;-0.007305
0.022602;0.007600;0.006550;0.006166;0.007836;0.008372;0.008904;0.010149;0.011050;0.009663;0.008571;0.008694;0.008687;3983.207233;0.458128;-0.007409
0.022702;0.007786;0.006761;0.006410;0.008100;0.008668;0.009217;0.010490;0.011390;0.009921;0.008738;0.008942;0.008856;4101.537680;0.457902;-0.007177
0.022802;0.007987;0.006977;0.006642;0.008425;0.009099;0.009769;0.011116;0.011977;0.010365;0.009141;0.009184;0.009082;4276.201609;0.457164;-0.007255
0.022902;0.007680;0.006570;0.006179;0.007916;0.008465;0.009026;0.010318;0.011278;0.009860;0.008626;0.008816;0.008716;4030.255465;0.457874;-0.007610
0.023002;0.007783;0.006763;0.006394;0.008183;0.008820;0.009459;0.010777;0.011679;0.010154;0.008922;0.008956;0.008870;4159.189808;0.457251;-0.007479
0.023102;0.008044;0.007069;0.006750;0.008564;0.009311;0.010048;0.011322;0.012160;0.010556;0.009215;0.009267;0.009119;4340.948042;0.456785;-0.007117
0.023202;0.007716;0.006643;0.006282;0.008026;0.008604;0.009189;0.010417;0.011408;0.009863;0.008665;0.008842;0.008750;4067.420004;0.457662;-0.007343
0.023302;0.007924;0.006890;0.006513;0.008281;0.008913;0.009564;0.010771;0.011773;0.010208;0.008964;0.009082;0.008958;4201.337658;0.457470;-0.007266
0.023402;0.008115;0.007042;0.006632;0.008418;0.009046;0.009694;0.010895;0.011924;0.010385;0.009212;0.009300;0.009159;4278.475060;0.457762;-0.007327
0.023502;0.007837;0.006737;0.006353;0.008135;0.008724;0.009342;0.010462;0.011510;0.009977;0.008788;0.008921;0.008863;4115.946773;0.457728;-0.007258
0.023602;0.008131;0.007078;0.006708;0.008523;0.009168;0.009830;0.010921;0.011943;0.010446;0.009137;0.009283;0.009150;4297.757413;0.457554;-0.007011
0.023702;0.007705;0.006576;0.006220;0.008032;0.008612;0.009170;0.010298;0.011380;0.009797;0.008565;0.008768;0.008718;4045.480922;0.457611;-0.007231
0.023802;0.007877;0.006799;0.006455;0.008272;0.008880;0.009487;0.010595;0.011644;0.010055;0.008821;0.008961;0.008911;4159.041215;0.457498;-0.007047
0.023902;0.008113;0.007044;0.006705;0.008592;0.009284;0.010005;0.011132;0.012119;0.010571;0.009182;0.009294;0.009143;4331.557494;0.457049;-0.007114
0.024002;0.007843;0.006707;0.006291;0.008098;0.008644;0.009195;0.010309;0.011422;0.009897;0.008775;0.008910;0.008916;4090.893435;0.458089;-0.007325
0.024102;0.007965;0.006878;0.006492;0.008327;0.008935;0.009560;0.010716;0.011800;0.010175;0.008928;0.009108;0.009001;4203.015145;0.457554;-0.007200
0.024202;0.007983;0.006897;0.006523;0.008398;0.009030;0.009686;0.010862;0.011933;0.010287;0.009006;0.009149;0.009046;4238.613325;0.457315;-0.007260
0.024302;0.007782;0.006651;0.006233;0.008058;0.008635;0.009242;0.010398;0.011496;0.009999;0.008674;0.008893;0.008797;4085.111851;0.457671;-0.007492
0.024402;0.007957;0.006883;0.006541;0.008417;0.009089;0.009769;0.010963;0.012021;0.010359;0.008972;0.009127;0.008993;4250.046874;0.456981;-0.007252
0.024502;0.007723;0.006595;0.006171;0.008003;0.008542;0.009053;0.010254;0.011411;0.009928;0.008571;0.008830;0.008755;4045.343489;0.457840;-0.007532
0.024602;0.007865;0.006762;0.006344;0.008213;0.008832;0.009397;0.010565;0.011650;0.010176;0.008820;0.008995;0.008922;4150.650153;0.457570;-0.007403
0.024702;0.008216;0.007114;0.006718;0.008616;0.009240;0.009827;0.011039;0.012128;0.010529;0.009160;0.009388;0.009271;4333.941281;0.457581;-0.007095
0.024802;0.008017;0.006861;0.006393;0.008257;0.008769;0.009212;0.010409;0.011565;0.010082;0.008811;0.009091;0.009072;4150.564732;0.458350;-0.007228
0.024902;0.008134;0.007009;0.006593;0.008446;0.008999;0.009529;0.010745;0.011889;0.010282;0.008950;0.009242;0.009171;4246.033678;0.457946;-0.007083
0.025002;0.008305;0.007171;0.006740;0.008621;0.009177;0.009701;0.010860;0.012035;0.010436;0.009183;0.009436;0.009350;4324.964567;0.458136;-0.006997
0.025102;0.008099;0.006926;0.006438;0.008251;0.008727;0.009157;0.010254;0.011511;0.010037;0.008828;0.009164;0.009130;4149.941937;0.458815;-0.007142
0.025202;0.008298;0.007165;0.006742;0.008630;0.009235;0.009850;0.010972;0.012163;0.010638;0.009184;0.009455;0.009296;4348.816490;0.457761;-0.007150
0.025302;0.008030;0.006856;0.006349;0.008183;0.008660;0.009089;0.010160;0.011448;0.009936;0.008780;0.009083;0.009062;4115.394470;0.458788;-0.007197
0.025402;0.008191;0.007038;0.006577;0.008440;0.008978;0.009483;0.010588;0.011840;0.010263;0.008984;0.009285;0.009215;4241.967216;0.458289;-0.007084
0.025502;0.008224;0.007013;0.006498;0.008348;0.008805;0.009199;0.010340;0.011642;0.010132;0.009003;0.009310;0.009272;4199.160344;0.459017;-0.007235
0.025602;0.008122;0.006908;0.006442;0.008305;0.008793;0.009230;0.010399;0.011678;0.010170;0.008822;0.009218;0.009116;4176.476479;0.458509;-0.007268
0.025702;0.008360;0.007220;0.006756;0.008668;0.009234;0.009738;0.010966;0.012187;0.010586;0.009269;0.009523;0.009432;4360.973809;0.458115;-0.007176
0.025802;0.008137;0.006888;0.006388;0.008270;0.008732;0.009073;0.010267;0.011569;0.010065;0.008838;0.009195;0.009194;4153.635536;0.458903;-0.007296
0.025902;0.008323;0.007159;0.006680;0.008584;0.009094;0.009539;0.010754;0.012002;0.010400;0.009088;0.009405;0.009387;4301.587524;0.458396;-0.007041
0.026002;0.008134;0.006906;0.006358;0.008222;0.008630;0.008926;0.010117;0.011428;0.009926;0.008813;0.009172;0.009213;4123.536097;0.459313;-0.007231
0.026102;0.008216;0.007011;0.006464;0.008331;0.008749;0.009104;0.010293;0.011615;0.010161;0.008826;0.009297;0.009242;4180.572095;0.459074;-0.007202
0.026202;0.008057;0.006782;0.006233;0.008066;0.008453;0.008739;0.009929;0.011327;0.009831;0.008675;0.009088;0.009086;4061.975456;0.459432;-0.007443
0.026302;0.008011;0.006773;0.006213;0.008054;0.008452;0.008780;0.009913;0.011289;0.009877;0.008571;0.009040;0.009001;4050.663070;0.459238;-0.007371
0.026402;0.008269;0.007073;0.006557;0.008445;0.008932;0.009361;0.010527;0.011862;0.010348;0.008943;0.009374;0.009265;4244.707649;0.458605;-0.007210
0.026502;0.008051;0.006757;0.006220;0.008078;0.008467;0.008759;0.009892;0.011293;0.009803;0.008578;0.009046;0.009039;4050.994491;0.459338;-0.007291
0.026602;0.008135;0.006946;0.006484;0.008416;0.008920;0.009359;0.010523;0.011812;0.010234;0.008809;0.009186;0.009117;4205.197484;0.458157;-0.007090
0.026702;0.008272;0.007082;0.006602;0.008590;0.009126;0.009558;0.010685;0.011951;0.010430;0.009023;0.009343;0.009296;4283.840976;0.458185;-0.007032
0.026803;0.008059;0.006831;0.006348;0.008292;0.008753;0.009097;0.010175;0.011494;0.009979;0.008602;0.009042;0.009053;4118.890462;0.458585;-0.006938
0.026903;0.008256;0.007055;0.006581;0.008572;0.009121;0.009580;0.010648;0.011995;0.010400;0.008952;0.009321;0.009245;4274.713007;0.458067;-0.007006
0.027003;0.008236;0.006984;0.006435;0.008398;0.008864;0.009223;0.010230;0.011638;0.010116;0.008918;0.009232;0.009267;4189.669012;0.458943;-0.007075
0.027103;0.008185;0.006941;0.006423;0.008408;0.008907;0.009321;0.010315;0.011703;0.010208;0.008790;0.009211;0.009165;4191.001990;0.458502;-0.007055
0.027203;0.008416;0.007243;0.006756;0.008782;0.009346;0.009853;0.010901;0.012252;0.010630;0.009153;0.009519;0.009431;4374.248353;0.457987;-0.006910
0.027303;0.008065;0.006773;0.006255;0.008210;0.008662;0.009028;0.010080;0.011524;0.010012;0.008609;0.009083;0.009047;4104.152776;0.458727;-0.007276
0.027403;0.008324;0.007068;0.006535;0.008515;0.009005;0.009420;0.010483;0.011899;0.010374;0.008959;0.009401;0.009314;4258.020580;0.458620;-0.007156
0.027503;0.008179;0.006879;0.006290;0.008237;0.008626;0.008878;0.009952;0.011418;0.009966;0.008700;0.009185;0.009196;4110.319496;0.459450;-0.007218
0.027603;0.008244;0.006995;0.006415;0.008394;0.008849;0.009159;0.010277;0.011716;0.010254;0.008865;0.009258;0.009278;4195.963025;0.458919;-0.007247
0.027703;0.008058;0.006735;0.006133;0.008104;0.008501;0.008695;0.009808;0.011278;0.009843;0.008578;0.009024;0.009098;4045.963845;0.459443;-0.007365
0.027803;0.008087;0.006748;0.006201;0.008180;0.008585;0.008845;0.009961;0.011411;0.009970;0.008558;0.009109;0.009076;4080.079323;0.459113;-0.007337
0.027903;0.008332;0.007104;0.006580;0.008590;0.009057;0.009441;0.010549;0.011935;0.010383;0.008970;0.009391;0.009384;4274.335390;0.458591;-0.007032
0.028003;0.008276;0.007022;0.006445;0.008502;0.008951;0.009339;0.010435;0.011819;0.010308;0.009004;0.009294;0.009348;4236.449435;0.458684;-0.007233
0.028103;0.008383;0.007127;0.006548;0.008533;0.008959;0.009285;0.010346;0.011813;0.010299;0.008958;0.009417;0.009432;4250.321133;0.459124;-0.007042
0.028203;0.008589;0.007295;0.006754;0.008751;0.009230;0.009620;0.010704;0.012142;0.010704;0.009172;0.009707;0.009553;4371.996109;0.458836;-0.007096
0.028303;0.008253;0.006914;0.006311;0.008263;0.008651;0.008882;0.009932;0.011473;0.010047;0.008681;0.009241;0.009239;4125.151531;0.459562;-0.007223
0.028403;0.008421;0.007130;0.006513;0.008526;0.008965;0.009238;0.010312;0.011810;0.010353;0.008924;0.009451;0.009424;4249.008931;0.459209;-0.007101
0.028503;0.008331;0.006976;0.006350;0.008348;0.008722;0.008904;0.009971;0.011483;0.010033;0.008768;0.009295;0.009340;4149.897941;0.459723;-0.007104
0.028603;0.008474;0.007198;0.006523;0.008549;0.008954;0.009201;0.010224;0.011705;0.010260;0.009001;0.009422;0.009507;4247.168421;0.459551;-0.006943
0.028703;0.008693;0.007396;0.006789;0.008854;0.009340;0.009672;0.010693;0.012143;0.010684;0.009240;0.009720;0.009699;4399.287088;0.459041;-0.006860
0.028803;0.008305;0.006940;0.006367;0.008392;0.008829;0.009115;0.010146;0.011673;0.010111;0.008762;0.009235;0.009299;4175.297346;0.459099;-0.007095
0.028903;0.008412;0.007094;0.006570;0.008635;0.009154;0.009566;0.010624;0.012139;0.010528;0.009010;0.009461;0.009419;4309.333346;0.458385;-0.007189
0.029003;0.008236;0.006826;0.006271;0.008280;0.008680;0.008957;0.009977;0.011562;0.010080;0.008621;0.009232;0.009195;4126.367305;0.459241;-0.007292
0.029103;0.008450;0.007135;0.006553;0.008546;0.008959;0.009249;0.010289;0.011863;0.010324;0.008939;0.009453;0.009472;4255.456535;0.459280;-0.007061
0.029203;0.008572;0.007306;0.006669;0.008736;0.009189;0.009558;0.010692;0.012202;0.010584;0.009251;0.009609;0.009670;4364.796203;0.458932;-0.007190
0.029303;0.008276;0.006925;0.006348;0.008395;0.008836;0.009162;0.010306;0.011817;0.010237;0.008790;0.009256;0.009264;4192.388629;0.458775;-0.007338
0.029403;0.008537;0.007190;0.006576;0.008667;0.009145;0.009463;0.010646;0.012111;0.010641;0.009107;0.009628;0.009527;4333.628390;0.458840;-0.007343
0.029503;0.008265;0.006882;0.006224;0.008246;0.008586;0.008737;0.009854;0.011384;0.010025;0.008610;0.009242;0.009258;4102.820101;0.459807;-0.007295
0.029603;0.008436;0.007110;0.006490;0.008548;0.008947;0.009197;0.010348;0.011894;0.010360;0.008924;0.009459;0.009470;4253.621614;0.459209;-0.007204
0.029703;0.008170;0.006816;0.006205;0.008256;0.008593;0.008802;0.009907;0.011416;0.009942;0.008517;0.009106;0.009192;4087.561845;0.459389;-0.007155
